"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"779","Growth","No Effect",0.975,"LifeStage",0.87,"Adult"
"780","Mortality","Effect",0.0464,"LifeStage",0.87,"Adult"
"781","Mortality","No Effect",0.9533,"LifeStage",0.87,"Adult"
"782","ReproductiveRate","Effect",0.1747,"LifeStage",0.87,"Adult"
"783","ReproductiveRate","No Effect",0.8399,"LifeStage",0.87,"Adult"
"784","PopulationDecline","Increased",0.2607,"LifeStage",0.88,"Adult"
"785","PopulationDecline","None",0.4957,"LifeStage",0.88,"Adult"
"786","PopulationDecline","Reduced",0.2456,"LifeStage",0.88,"Adult"
"787","Growth","Effect",0.0229,"LifeStage",0.88,"Adult"
"788","Growth","No Effect",0.9776,"LifeStage",0.88,"Adult"
"789","Mortality","Effect",0.0428,"LifeStage",0.88,"Adult"
"790","Mortality","No Effect",0.9559,"LifeStage",0.88,"Adult"
"791","ReproductiveRate","Effect",0.1586,"LifeStage",0.88,"Adult"
"792","ReproductiveRate","No Effect",0.837,"LifeStage",0.88,"Adult"
"793","PopulationDecline","Increased",0.2644,"LifeStage",0.89,"Adult"
"794","PopulationDecline","None",0.4953,"LifeStage",0.89,"Adult"
"795","PopulationDecline","Reduced",0.2459,"LifeStage",0.89,"Adult"
"796","Growth","Effect",0.0216,"LifeStage",0.89,"Adult"
"797","Growth","No Effect",0.9806,"LifeStage",0.89,"Adult"
"798","Mortality","Effect",0.0445,"LifeStage",0.89,"Adult"
"799","Mortality","No Effect",0.9526,"LifeStage",0.89,"Adult"
"800","ReproductiveRate","Effect",0.1549,"LifeStage",0.89,"Adult"
"801","ReproductiveRate","No Effect",0.8329,"LifeStage",0.89,"Adult"
"802","PopulationDecline","Increased",0.2594,"LifeStage",0.9,"Adult"
"803","PopulationDecline","None",0.4908,"LifeStage",0.9,"Adult"
"804","PopulationDecline","Reduced",0.2396,"LifeStage",0.9,"Adult"
"805","Growth","Effect",0.0196,"LifeStage",0.9,"Adult"
"806","Growth","No Effect",0.9794,"LifeStage",0.9,"Adult"
"807","Mortality","Effect",0.0448,"LifeStage",0.9,"Adult"
"808","Mortality","No Effect",0.9532,"LifeStage",0.9,"Adult"
"809","ReproductiveRate","Effect",0.1675,"LifeStage",0.9,"Adult"
"810","ReproductiveRate","No Effect",0.8344,"LifeStage",0.9,"Adult"
"811","PopulationDecline","Increased",0.2701,"LifeStage",0.91,"Adult"
"812","PopulationDecline","None",0.4901,"LifeStage",0.91,"Adult"
"813","PopulationDecline","Reduced",0.2436,"LifeStage",0.91,"Adult"
"814","Growth","Effect",0.0163,"LifeStage",0.91,"Adult"
"815","Growth","No Effect",0.9813,"LifeStage",0.91,"Adult"
"816","Mortality","Effect",0.04,"LifeStage",0.91,"Adult"
"817","Mortality","No Effect",0.9556,"LifeStage",0.91,"Adult"
"818","ReproductiveRate","Effect",0.1694,"LifeStage",0.91,"Adult"
"819","ReproductiveRate","No Effect",0.8365,"LifeStage",0.91,"Adult"
"820","PopulationDecline","Increased",0.2648,"LifeStage",0.92,"Adult"
"821","PopulationDecline","None",0.4829,"LifeStage",0.92,"Adult"
"822","PopulationDecline","Reduced",0.2403,"LifeStage",0.92,"Adult"
"823","Growth","Effect",0.0138,"LifeStage",0.92,"Adult"
"824","Growth","No Effect",0.9819,"LifeStage",0.92,"Adult"
"825","Mortality","Effect",0.0452,"LifeStage",0.92,"Adult"
"826","Mortality","No Effect",0.9593,"LifeStage",0.92,"Adult"
"827","ReproductiveRate","Effect",0.1613,"LifeStage",0.92,"Adult"
"828","ReproductiveRate","No Effect",0.8397,"LifeStage",0.92,"Adult"
"829","PopulationDecline","Increased",0.2675,"LifeStage",0.93,"Adult"
"830","PopulationDecline","None",0.487,"LifeStage",0.93,"Adult"
"831","PopulationDecline","Reduced",0.2468,"LifeStage",0.93,"Adult"
"832","Growth","Effect",0.012,"LifeStage",0.93,"Adult"
"833","Growth","No Effect",0.9866,"LifeStage",0.93,"Adult"
"834","Mortality","Effect",0.0428,"LifeStage",0.93,"Adult"
"835","Mortality","No Effect",0.9598,"LifeStage",0.93,"Adult"
"836","ReproductiveRate","Effect",0.1662,"LifeStage",0.93,"Adult"
"837","ReproductiveRate","No Effect",0.835,"LifeStage",0.93,"Adult"
"838","PopulationDecline","Increased",0.2657,"LifeStage",0.94,"Adult"
"839","PopulationDecline","None",0.4875,"LifeStage",0.94,"Adult"
"840","PopulationDecline","Reduced",0.255,"LifeStage",0.94,"Adult"
"841","Growth","Effect",0.0104,"LifeStage",0.94,"Adult"
"842","Growth","No Effect",0.9888,"LifeStage",0.94,"Adult"
"843","Mortality","Effect",0.0402,"LifeStage",0.94,"Adult"
"844","Mortality","No Effect",0.9598,"LifeStage",0.94,"Adult"
"845","ReproductiveRate","Effect",0.1671,"LifeStage",0.94,"Adult"
"846","ReproductiveRate","No Effect",0.8332,"LifeStage",0.94,"Adult"
"847","PopulationDecline","Increased",0.264,"LifeStage",0.95,"Adult"
"848","PopulationDecline","None",0.488,"LifeStage",0.95,"Adult"
"849","PopulationDecline","Reduced",0.2439,"LifeStage",0.95,"Adult"
"850","Growth","Effect",0.0095,"LifeStage",0.95,"Adult"
"851","Growth","No Effect",0.9902,"LifeStage",0.95,"Adult"
"852","Mortality","Effect",0.0422,"LifeStage",0.95,"Adult"
"853","Mortality","No Effect",0.9563,"LifeStage",0.95,"Adult"
"854","ReproductiveRate","Effect",0.1648,"LifeStage",0.95,"Adult"
"855","ReproductiveRate","No Effect",0.8376,"LifeStage",0.95,"Adult"
"856","PopulationDecline","Increased",0.2698,"LifeStage",0.96,"Adult"
"857","PopulationDecline","None",0.4832,"LifeStage",0.96,"Adult"
"858","PopulationDecline","Reduced",0.2422,"LifeStage",0.96,"Adult"
"859","Growth","Effect",0.0081,"LifeStage",0.96,"Adult"
"860","Growth","No Effect",0.993,"LifeStage",0.96,"Adult"
"861","Mortality","Effect",0.0428,"LifeStage",0.96,"Adult"
"862","Mortality","No Effect",0.9631,"LifeStage",0.96,"Adult"
"863","ReproductiveRate","Effect",0.1572,"LifeStage",0.96,"Adult"
"864","ReproductiveRate","No Effect",0.8392,"LifeStage",0.96,"Adult"
"865","PopulationDecline","Increased",0.2698,"LifeStage",0.97,"Adult"
"866","PopulationDecline","None",0.4962,"LifeStage",0.97,"Adult"
"867","PopulationDecline","Reduced",0.2418,"LifeStage",0.97,"Adult"
"868","Growth","Effect",0.0046,"LifeStage",0.97,"Adult"
"869","Growth","No Effect",0.9945,"LifeStage",0.97,"Adult"
"870","Mortality","Effect",0.0405,"LifeStage",0.97,"Adult"
"871","Mortality","No Effect",0.9629,"LifeStage",0.97,"Adult"
"872","ReproductiveRate","Effect",0.1636,"LifeStage",0.97,"Adult"
"873","ReproductiveRate","No Effect",0.8401,"LifeStage",0.97,"Adult"
"874","PopulationDecline","Increased",0.2652,"LifeStage",0.98,"Adult"
"875","PopulationDecline","None",0.498,"LifeStage",0.98,"Adult"
"876","PopulationDecline","Reduced",0.2472,"LifeStage",0.98,"Adult"
"877","Growth","Effect",0.0038,"LifeStage",0.98,"Adult"
"878","Growth","No Effect",0.9964,"LifeStage",0.98,"Adult"
"879","Mortality","Effect",0.0362,"LifeStage",0.98,"Adult"
"880","Mortality","No Effect",0.9653,"LifeStage",0.98,"Adult"
"881","ReproductiveRate","Effect",0.1651,"LifeStage",0.98,"Adult"
"882","ReproductiveRate","No Effect",0.8337,"LifeStage",0.98,"Adult"
"883","PopulationDecline","Increased",0.2733,"LifeStage",0.99,"Adult"
"884","PopulationDecline","None",0.4859,"LifeStage",0.99,"Adult"
"885","PopulationDecline","Reduced",0.2422,"LifeStage",0.99,"Adult"
"886","Growth","Effect",0.0016,"LifeStage",0.99,"Adult"
"887","Growth","No Effect",0.9982,"LifeStage",0.99,"Adult"
"888","Mortality","Effect",0.0356,"LifeStage",0.99,"Adult"
"889","Mortality","No Effect",0.9626,"LifeStage",0.99,"Adult"
"890","ReproductiveRate","Effect",0.1593,"LifeStage",0.99,"Adult"
"891","ReproductiveRate","No Effect",0.84,"LifeStage",0.99,"Adult"
"892","PopulationDecline","Increased",0.2687,"LifeStage",1,"Adult"
"893","PopulationDecline","None",0.4853,"LifeStage",1,"Adult"
"894","PopulationDecline","Reduced",0.2494,"LifeStage",1,"Adult"
"895","Growth","Effect",0,"LifeStage",1,"Adult"
"896","Growth","No Effect",1,"LifeStage",1,"Adult"
"897","Mortality","Effect",0.0382,"LifeStage",1,"Adult"
"898","Mortality","No Effect",0.962,"LifeStage",1,"Adult"
"899","ReproductiveRate","Effect",0.1654,"LifeStage",1,"Adult"
"900","ReproductiveRate","No Effect",0.8354,"LifeStage",1,"Adult"
