"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"326","PopulationDecline","None",0.5525,"MPConc_SST",0.37,"Over 358/Effect"
"327","PopulationDecline","Reduced",0.2226,"MPConc_SST",0.37,"Over 358/Effect"
"328","Growth","Effect",0.2479,"MPConc_SST",0.37,"Over 358/Effect"
"329","Growth","No Effect",0.7566,"MPConc_SST",0.37,"Over 358/Effect"
"330","Mortality","Effect",0.1204,"MPConc_SST",0.37,"Over 358/Effect"
"331","Mortality","No Effect",0.8819,"MPConc_SST",0.37,"Over 358/Effect"
"332","ReproductiveRate","Effect",0.218,"MPConc_SST",0.37,"Over 358/Effect"
"333","ReproductiveRate","No Effect",0.7806,"MPConc_SST",0.37,"Over 358/Effect"
"334","PopulationDecline","Increased",0.2342,"MPConc_SST",0.38,"Over 358/Effect"
"335","PopulationDecline","None",0.5572,"MPConc_SST",0.38,"Over 358/Effect"
"336","PopulationDecline","Reduced",0.2245,"MPConc_SST",0.38,"Over 358/Effect"
"337","Growth","Effect",0.247,"MPConc_SST",0.38,"Over 358/Effect"
"338","Growth","No Effect",0.7602,"MPConc_SST",0.38,"Over 358/Effect"
"339","Mortality","Effect",0.12,"MPConc_SST",0.38,"Over 358/Effect"
"340","Mortality","No Effect",0.8811,"MPConc_SST",0.38,"Over 358/Effect"
"341","ReproductiveRate","Effect",0.2236,"MPConc_SST",0.38,"Over 358/Effect"
"342","ReproductiveRate","No Effect",0.7816,"MPConc_SST",0.38,"Over 358/Effect"
"343","PopulationDecline","Increased",0.2303,"MPConc_SST",0.39,"Over 358/Effect"
"344","PopulationDecline","None",0.5601,"MPConc_SST",0.39,"Over 358/Effect"
"345","PopulationDecline","Reduced",0.2203,"MPConc_SST",0.39,"Over 358/Effect"
"346","Growth","Effect",0.2486,"MPConc_SST",0.39,"Over 358/Effect"
"347","Growth","No Effect",0.75,"MPConc_SST",0.39,"Over 358/Effect"
"348","Mortality","Effect",0.1187,"MPConc_SST",0.39,"Over 358/Effect"
"349","Mortality","No Effect",0.879,"MPConc_SST",0.39,"Over 358/Effect"
"350","ReproductiveRate","Effect",0.2255,"MPConc_SST",0.39,"Over 358/Effect"
"351","ReproductiveRate","No Effect",0.7748,"MPConc_SST",0.39,"Over 358/Effect"
"352","PopulationDecline","Increased",0.2286,"MPConc_SST",0.4,"Over 358/Effect"
"353","PopulationDecline","None",0.5623,"MPConc_SST",0.4,"Over 358/Effect"
"354","PopulationDecline","Reduced",0.2166,"MPConc_SST",0.4,"Over 358/Effect"
"355","Growth","Effect",0.2566,"MPConc_SST",0.4,"Over 358/Effect"
"356","Growth","No Effect",0.7456,"MPConc_SST",0.4,"Over 358/Effect"
"357","Mortality","Effect",0.1221,"MPConc_SST",0.4,"Over 358/Effect"
"358","Mortality","No Effect",0.8812,"MPConc_SST",0.4,"Over 358/Effect"
"359","ReproductiveRate","Effect",0.2276,"MPConc_SST",0.4,"Over 358/Effect"
"360","ReproductiveRate","No Effect",0.7728,"MPConc_SST",0.4,"Over 358/Effect"
"361","PopulationDecline","Increased",0.2268,"MPConc_SST",0.41,"Over 358/Effect"
"362","PopulationDecline","None",0.5561,"MPConc_SST",0.41,"Over 358/Effect"
"363","PopulationDecline","Reduced",0.2117,"MPConc_SST",0.41,"Over 358/Effect"
"364","Growth","Effect",0.2571,"MPConc_SST",0.41,"Over 358/Effect"
"365","Growth","No Effect",0.7475,"MPConc_SST",0.41,"Over 358/Effect"
"366","Mortality","Effect",0.1236,"MPConc_SST",0.41,"Over 358/Effect"
"367","Mortality","No Effect",0.8828,"MPConc_SST",0.41,"Over 358/Effect"
"368","ReproductiveRate","Effect",0.2236,"MPConc_SST",0.41,"Over 358/Effect"
"369","ReproductiveRate","No Effect",0.7746,"MPConc_SST",0.41,"Over 358/Effect"
"370","PopulationDecline","Increased",0.2276,"MPConc_SST",0.42,"Over 358/Effect"
"371","PopulationDecline","None",0.5587,"MPConc_SST",0.42,"Over 358/Effect"
"372","PopulationDecline","Reduced",0.2198,"MPConc_SST",0.42,"Over 358/Effect"
"373","Growth","Effect",0.2513,"MPConc_SST",0.42,"Over 358/Effect"
"374","Growth","No Effect",0.7462,"MPConc_SST",0.42,"Over 358/Effect"
"375","Mortality","Effect",0.1228,"MPConc_SST",0.42,"Over 358/Effect"
"376","Mortality","No Effect",0.8788,"MPConc_SST",0.42,"Over 358/Effect"
"377","ReproductiveRate","Effect",0.2253,"MPConc_SST",0.42,"Over 358/Effect"
"378","ReproductiveRate","No Effect",0.7717,"MPConc_SST",0.42,"Over 358/Effect"
"379","PopulationDecline","Increased",0.2227,"MPConc_SST",0.43,"Over 358/Effect"
"380","PopulationDecline","None",0.5567,"MPConc_SST",0.43,"Over 358/Effect"
"381","PopulationDecline","Reduced",0.2131,"MPConc_SST",0.43,"Over 358/Effect"
"382","Growth","Effect",0.2588,"MPConc_SST",0.43,"Over 358/Effect"
"383","Growth","No Effect",0.7471,"MPConc_SST",0.43,"Over 358/Effect"
"384","Mortality","Effect",0.1155,"MPConc_SST",0.43,"Over 358/Effect"
"385","Mortality","No Effect",0.8813,"MPConc_SST",0.43,"Over 358/Effect"
"386","ReproductiveRate","Effect",0.2319,"MPConc_SST",0.43,"Over 358/Effect"
"387","ReproductiveRate","No Effect",0.7752,"MPConc_SST",0.43,"Over 358/Effect"
"388","PopulationDecline","Increased",0.2266,"MPConc_SST",0.44,"Over 358/Effect"
"389","PopulationDecline","None",0.5526,"MPConc_SST",0.44,"Over 358/Effect"
"390","PopulationDecline","Reduced",0.2196,"MPConc_SST",0.44,"Over 358/Effect"
"391","Growth","Effect",0.2496,"MPConc_SST",0.44,"Over 358/Effect"
"392","Growth","No Effect",0.7508,"MPConc_SST",0.44,"Over 358/Effect"
"393","Mortality","Effect",0.1159,"MPConc_SST",0.44,"Over 358/Effect"
"394","Mortality","No Effect",0.8835,"MPConc_SST",0.44,"Over 358/Effect"
"395","ReproductiveRate","Effect",0.2302,"MPConc_SST",0.44,"Over 358/Effect"
"396","ReproductiveRate","No Effect",0.7677,"MPConc_SST",0.44,"Over 358/Effect"
"397","PopulationDecline","Increased",0.2282,"MPConc_SST",0.45,"Over 358/Effect"
"398","PopulationDecline","None",0.5621,"MPConc_SST",0.45,"Over 358/Effect"
"399","PopulationDecline","Reduced",0.2153,"MPConc_SST",0.45,"Over 358/Effect"
"400","Growth","Effect",0.2557,"MPConc_SST",0.45,"Over 358/Effect"
"401","Growth","No Effect",0.7456,"MPConc_SST",0.45,"Over 358/Effect"
"402","Mortality","Effect",0.1201,"MPConc_SST",0.45,"Over 358/Effect"
"403","Mortality","No Effect",0.8828,"MPConc_SST",0.45,"Over 358/Effect"
"404","ReproductiveRate","Effect",0.232,"MPConc_SST",0.45,"Over 358/Effect"
"405","ReproductiveRate","No Effect",0.7667,"MPConc_SST",0.45,"Over 358/Effect"
"406","PopulationDecline","Increased",0.2268,"MPConc_SST",0.46,"Over 358/Effect"
"407","PopulationDecline","None",0.5508,"MPConc_SST",0.46,"Over 358/Effect"
"408","PopulationDecline","Reduced",0.2078,"MPConc_SST",0.46,"Over 358/Effect"
"409","Growth","Effect",0.2536,"MPConc_SST",0.46,"Over 358/Effect"
"410","Growth","No Effect",0.7493,"MPConc_SST",0.46,"Over 358/Effect"
"411","Mortality","Effect",0.1216,"MPConc_SST",0.46,"Over 358/Effect"
"412","Mortality","No Effect",0.879,"MPConc_SST",0.46,"Over 358/Effect"
"413","ReproductiveRate","Effect",0.2277,"MPConc_SST",0.46,"Over 358/Effect"
"414","ReproductiveRate","No Effect",0.773,"MPConc_SST",0.46,"Over 358/Effect"
"415","PopulationDecline","Increased",0.2343,"MPConc_SST",0.47,"Over 358/Effect"
"416","PopulationDecline","None",0.5614,"MPConc_SST",0.47,"Over 358/Effect"
"417","PopulationDecline","Reduced",0.2178,"MPConc_SST",0.47,"Over 358/Effect"
"418","Growth","Effect",0.2555,"MPConc_SST",0.47,"Over 358/Effect"
"419","Growth","No Effect",0.7481,"MPConc_SST",0.47,"Over 358/Effect"
"420","Mortality","Effect",0.1188,"MPConc_SST",0.47,"Over 358/Effect"
"421","Mortality","No Effect",0.8766,"MPConc_SST",0.47,"Over 358/Effect"
"422","ReproductiveRate","Effect",0.2258,"MPConc_SST",0.47,"Over 358/Effect"
"423","ReproductiveRate","No Effect",0.7776,"MPConc_SST",0.47,"Over 358/Effect"
"424","PopulationDecline","Increased",0.2224,"MPConc_SST",0.48,"Over 358/Effect"
"425","PopulationDecline","None",0.5579,"MPConc_SST",0.48,"Over 358/Effect"
"426","PopulationDecline","Reduced",0.2196,"MPConc_SST",0.48,"Over 358/Effect"
"427","Growth","Effect",0.254,"MPConc_SST",0.48,"Over 358/Effect"
"428","Growth","No Effect",0.738,"MPConc_SST",0.48,"Over 358/Effect"
"429","Mortality","Effect",0.1161,"MPConc_SST",0.48,"Over 358/Effect"
"430","Mortality","No Effect",0.8781,"MPConc_SST",0.48,"Over 358/Effect"
"431","ReproductiveRate","Effect",0.2256,"MPConc_SST",0.48,"Over 358/Effect"
"432","ReproductiveRate","No Effect",0.7767,"MPConc_SST",0.48,"Over 358/Effect"
"433","PopulationDecline","Increased",0.226,"MPConc_SST",0.49,"Over 358/Effect"
"434","PopulationDecline","None",0.5589,"MPConc_SST",0.49,"Over 358/Effect"
"435","PopulationDecline","Reduced",0.2155,"MPConc_SST",0.49,"Over 358/Effect"
"436","Growth","Effect",0.2491,"MPConc_SST",0.49,"Over 358/Effect"
"437","Growth","No Effect",0.7473,"MPConc_SST",0.49,"Over 358/Effect"
"438","Mortality","Effect",0.1171,"MPConc_SST",0.49,"Over 358/Effect"
"439","Mortality","No Effect",0.8856,"MPConc_SST",0.49,"Over 358/Effect"
"440","ReproductiveRate","Effect",0.2296,"MPConc_SST",0.49,"Over 358/Effect"
"441","ReproductiveRate","No Effect",0.7624,"MPConc_SST",0.49,"Over 358/Effect"
"442","PopulationDecline","Increased",0.2203,"MPConc_SST",0.5,"Over 358/Effect"
"443","PopulationDecline","None",0.5593,"MPConc_SST",0.5,"Over 358/Effect"
"444","PopulationDecline","Reduced",0.217,"MPConc_SST",0.5,"Over 358/Effect"
"445","Growth","Effect",0.2601,"MPConc_SST",0.5,"Over 358/Effect"
"446","Growth","No Effect",0.7442,"MPConc_SST",0.5,"Over 358/Effect"
"447","Mortality","Effect",0.1248,"MPConc_SST",0.5,"Over 358/Effect"
"448","Mortality","No Effect",0.8826,"MPConc_SST",0.5,"Over 358/Effect"
"449","ReproductiveRate","Effect",0.2259,"MPConc_SST",0.5,"Over 358/Effect"
"450","ReproductiveRate","No Effect",0.7737,"MPConc_SST",0.5,"Over 358/Effect"
"451","PopulationDecline","Increased",0.2226,"MPConc_SST",0.51,"Over 358/Effect"
"452","PopulationDecline","None",0.561,"MPConc_SST",0.51,"Over 358/Effect"
"453","PopulationDecline","Reduced",0.2189,"MPConc_SST",0.51,"Over 358/Effect"
"454","Growth","Effect",0.2534,"MPConc_SST",0.51,"Over 358/Effect"
"455","Growth","No Effect",0.7417,"MPConc_SST",0.51,"Over 358/Effect"
"456","Mortality","Effect",0.122,"MPConc_SST",0.51,"Over 358/Effect"
"457","Mortality","No Effect",0.8833,"MPConc_SST",0.51,"Over 358/Effect"
"458","ReproductiveRate","Effect",0.226,"MPConc_SST",0.51,"Over 358/Effect"
"459","ReproductiveRate","No Effect",0.7658,"MPConc_SST",0.51,"Over 358/Effect"
"460","PopulationDecline","Increased",0.2279,"MPConc_SST",0.52,"Over 358/Effect"
"461","PopulationDecline","None",0.5646,"MPConc_SST",0.52,"Over 358/Effect"
"462","PopulationDecline","Reduced",0.213,"MPConc_SST",0.52,"Over 358/Effect"
"463","Growth","Effect",0.2502,"MPConc_SST",0.52,"Over 358/Effect"
"464","Growth","No Effect",0.7384,"MPConc_SST",0.52,"Over 358/Effect"
"465","Mortality","Effect",0.1191,"MPConc_SST",0.52,"Over 358/Effect"
"466","Mortality","No Effect",0.8854,"MPConc_SST",0.52,"Over 358/Effect"
"467","ReproductiveRate","Effect",0.2344,"MPConc_SST",0.52,"Over 358/Effect"
"468","ReproductiveRate","No Effect",0.7685,"MPConc_SST",0.52,"Over 358/Effect"
"469","PopulationDecline","Increased",0.2195,"MPConc_SST",0.53,"Over 358/Effect"
"470","PopulationDecline","None",0.5587,"MPConc_SST",0.53,"Over 358/Effect"
"471","PopulationDecline","Reduced",0.2151,"MPConc_SST",0.53,"Over 358/Effect"
"472","Growth","Effect",0.2585,"MPConc_SST",0.53,"Over 358/Effect"
"473","Growth","No Effect",0.7442,"MPConc_SST",0.53,"Over 358/Effect"
"474","Mortality","Effect",0.1214,"MPConc_SST",0.53,"Over 358/Effect"
"475","Mortality","No Effect",0.8743,"MPConc_SST",0.53,"Over 358/Effect"
"476","ReproductiveRate","Effect",0.2272,"MPConc_SST",0.53,"Over 358/Effect"
"477","ReproductiveRate","No Effect",0.7686,"MPConc_SST",0.53,"Over 358/Effect"
"478","PopulationDecline","Increased",0.2211,"MPConc_SST",0.54,"Over 358/Effect"
"479","PopulationDecline","None",0.5632,"MPConc_SST",0.54,"Over 358/Effect"
"480","PopulationDecline","Reduced",0.2202,"MPConc_SST",0.54,"Over 358/Effect"
"481","Growth","Effect",0.2496,"MPConc_SST",0.54,"Over 358/Effect"
"482","Growth","No Effect",0.7484,"MPConc_SST",0.54,"Over 358/Effect"
"483","Mortality","Effect",0.1202,"MPConc_SST",0.54,"Over 358/Effect"
"484","Mortality","No Effect",0.8794,"MPConc_SST",0.54,"Over 358/Effect"
"485","ReproductiveRate","Effect",0.2385,"MPConc_SST",0.54,"Over 358/Effect"
"486","ReproductiveRate","No Effect",0.764,"MPConc_SST",0.54,"Over 358/Effect"
"487","PopulationDecline","Increased",0.218,"MPConc_SST",0.55,"Over 358/Effect"
"488","PopulationDecline","None",0.5564,"MPConc_SST",0.55,"Over 358/Effect"
"489","PopulationDecline","Reduced",0.2265,"MPConc_SST",0.55,"Over 358/Effect"
"490","Growth","Effect",0.2604,"MPConc_SST",0.55,"Over 358/Effect"
"491","Growth","No Effect",0.7383,"MPConc_SST",0.55,"Over 358/Effect"
"492","Mortality","Effect",0.1229,"MPConc_SST",0.55,"Over 358/Effect"
"493","Mortality","No Effect",0.8814,"MPConc_SST",0.55,"Over 358/Effect"
"494","ReproductiveRate","Effect",0.2298,"MPConc_SST",0.55,"Over 358/Effect"
"495","ReproductiveRate","No Effect",0.7619,"MPConc_SST",0.55,"Over 358/Effect"
"496","PopulationDecline","Increased",0.2295,"MPConc_SST",0.56,"Over 358/Effect"
"497","PopulationDecline","None",0.5615,"MPConc_SST",0.56,"Over 358/Effect"
"498","PopulationDecline","Reduced",0.2144,"MPConc_SST",0.56,"Over 358/Effect"
"499","Growth","Effect",0.2595,"MPConc_SST",0.56,"Over 358/Effect"
"500","Growth","No Effect",0.7369,"MPConc_SST",0.56,"Over 358/Effect"
"501","Mortality","Effect",0.1211,"MPConc_SST",0.56,"Over 358/Effect"
"502","Mortality","No Effect",0.8797,"MPConc_SST",0.56,"Over 358/Effect"
"503","ReproductiveRate","Effect",0.2339,"MPConc_SST",0.56,"Over 358/Effect"
"504","ReproductiveRate","No Effect",0.769,"MPConc_SST",0.56,"Over 358/Effect"
"505","PopulationDecline","Increased",0.2265,"MPConc_SST",0.57,"Over 358/Effect"
"506","PopulationDecline","None",0.5629,"MPConc_SST",0.57,"Over 358/Effect"
"507","PopulationDecline","Reduced",0.2207,"MPConc_SST",0.57,"Over 358/Effect"
"508","Growth","Effect",0.259,"MPConc_SST",0.57,"Over 358/Effect"
"509","Growth","No Effect",0.7448,"MPConc_SST",0.57,"Over 358/Effect"
"510","Mortality","Effect",0.1212,"MPConc_SST",0.57,"Over 358/Effect"
"511","Mortality","No Effect",0.879,"MPConc_SST",0.57,"Over 358/Effect"
"512","ReproductiveRate","Effect",0.2405,"MPConc_SST",0.57,"Over 358/Effect"
"513","ReproductiveRate","No Effect",0.769,"MPConc_SST",0.57,"Over 358/Effect"
"514","PopulationDecline","Increased",0.2215,"MPConc_SST",0.58,"Over 358/Effect"
"515","PopulationDecline","None",0.5615,"MPConc_SST",0.58,"Over 358/Effect"
"516","PopulationDecline","Reduced",0.2045,"MPConc_SST",0.58,"Over 358/Effect"
"517","Growth","Effect",0.2566,"MPConc_SST",0.58,"Over 358/Effect"
"518","Growth","No Effect",0.7466,"MPConc_SST",0.58,"Over 358/Effect"
"519","Mortality","Effect",0.1182,"MPConc_SST",0.58,"Over 358/Effect"
"520","Mortality","No Effect",0.8761,"MPConc_SST",0.58,"Over 358/Effect"
"521","ReproductiveRate","Effect",0.2267,"MPConc_SST",0.58,"Over 358/Effect"
"522","ReproductiveRate","No Effect",0.7585,"MPConc_SST",0.58,"Over 358/Effect"
"523","PopulationDecline","Increased",0.2222,"MPConc_SST",0.59,"Over 358/Effect"
"524","PopulationDecline","None",0.5601,"MPConc_SST",0.59,"Over 358/Effect"
"525","PopulationDecline","Reduced",0.2164,"MPConc_SST",0.59,"Over 358/Effect"
"526","Growth","Effect",0.2613,"MPConc_SST",0.59,"Over 358/Effect"
"527","Growth","No Effect",0.743,"MPConc_SST",0.59,"Over 358/Effect"
"528","Mortality","Effect",0.1179,"MPConc_SST",0.59,"Over 358/Effect"
"529","Mortality","No Effect",0.8858,"MPConc_SST",0.59,"Over 358/Effect"
"530","ReproductiveRate","Effect",0.2372,"MPConc_SST",0.59,"Over 358/Effect"
"531","ReproductiveRate","No Effect",0.7665,"MPConc_SST",0.59,"Over 358/Effect"
"532","PopulationDecline","Increased",0.2148,"MPConc_SST",0.6,"Over 358/Effect"
"533","PopulationDecline","None",0.5583,"MPConc_SST",0.6,"Over 358/Effect"
"534","PopulationDecline","Reduced",0.2197,"MPConc_SST",0.6,"Over 358/Effect"
"535","Growth","Effect",0.2574,"MPConc_SST",0.6,"Over 358/Effect"
"536","Growth","No Effect",0.7453,"MPConc_SST",0.6,"Over 358/Effect"
"537","Mortality","Effect",0.1248,"MPConc_SST",0.6,"Over 358/Effect"
"538","Mortality","No Effect",0.884,"MPConc_SST",0.6,"Over 358/Effect"
"539","ReproductiveRate","Effect",0.2436,"MPConc_SST",0.6,"Over 358/Effect"
"540","ReproductiveRate","No Effect",0.7644,"MPConc_SST",0.6,"Over 358/Effect"
"541","PopulationDecline","Increased",0.2193,"MPConc_SST",0.61,"Over 358/Effect"
"542","PopulationDecline","None",0.5641,"MPConc_SST",0.61,"Over 358/Effect"
"543","PopulationDecline","Reduced",0.2215,"MPConc_SST",0.61,"Over 358/Effect"
"544","Growth","Effect",0.2666,"MPConc_SST",0.61,"Over 358/Effect"
"545","Growth","No Effect",0.7387,"MPConc_SST",0.61,"Over 358/Effect"
"546","Mortality","Effect",0.1196,"MPConc_SST",0.61,"Over 358/Effect"
"547","Mortality","No Effect",0.8817,"MPConc_SST",0.61,"Over 358/Effect"
"548","ReproductiveRate","Effect",0.2378,"MPConc_SST",0.61,"Over 358/Effect"
"549","ReproductiveRate","No Effect",0.7616,"MPConc_SST",0.61,"Over 358/Effect"
"550","PopulationDecline","Increased",0.2207,"MPConc_SST",0.62,"Over 358/Effect"
"551","PopulationDecline","None",0.5631,"MPConc_SST",0.62,"Over 358/Effect"
"552","PopulationDecline","Reduced",0.2146,"MPConc_SST",0.62,"Over 358/Effect"
"553","Growth","Effect",0.2568,"MPConc_SST",0.62,"Over 358/Effect"
"554","Growth","No Effect",0.74,"MPConc_SST",0.62,"Over 358/Effect"
"555","Mortality","Effect",0.1266,"MPConc_SST",0.62,"Over 358/Effect"
"556","Mortality","No Effect",0.8837,"MPConc_SST",0.62,"Over 358/Effect"
"557","ReproductiveRate","Effect",0.235,"MPConc_SST",0.62,"Over 358/Effect"
"558","ReproductiveRate","No Effect",0.7587,"MPConc_SST",0.62,"Over 358/Effect"
"559","PopulationDecline","Increased",0.2286,"MPConc_SST",0.63,"Over 358/Effect"
"560","PopulationDecline","None",0.5602,"MPConc_SST",0.63,"Over 358/Effect"
"561","PopulationDecline","Reduced",0.2189,"MPConc_SST",0.63,"Over 358/Effect"
"562","Growth","Effect",0.2576,"MPConc_SST",0.63,"Over 358/Effect"
"563","Growth","No Effect",0.7378,"MPConc_SST",0.63,"Over 358/Effect"
"564","Mortality","Effect",0.127,"MPConc_SST",0.63,"Over 358/Effect"
"565","Mortality","No Effect",0.8714,"MPConc_SST",0.63,"Over 358/Effect"
"566","ReproductiveRate","Effect",0.2395,"MPConc_SST",0.63,"Over 358/Effect"
"567","ReproductiveRate","No Effect",0.7581,"MPConc_SST",0.63,"Over 358/Effect"
"568","PopulationDecline","Increased",0.2235,"MPConc_SST",0.64,"Over 358/Effect"
"569","PopulationDecline","None",0.5714,"MPConc_SST",0.64,"Over 358/Effect"
"570","PopulationDecline","Reduced",0.2189,"MPConc_SST",0.64,"Over 358/Effect"
"571","Growth","Effect",0.2566,"MPConc_SST",0.64,"Over 358/Effect"
"572","Growth","No Effect",0.7435,"MPConc_SST",0.64,"Over 358/Effect"
"573","Mortality","Effect",0.1273,"MPConc_SST",0.64,"Over 358/Effect"
"574","Mortality","No Effect",0.8823,"MPConc_SST",0.64,"Over 358/Effect"
"575","ReproductiveRate","Effect",0.2363,"MPConc_SST",0.64,"Over 358/Effect"
"576","ReproductiveRate","No Effect",0.7634,"MPConc_SST",0.64,"Over 358/Effect"
"577","PopulationDecline","Increased",0.2225,"MPConc_SST",0.65,"Over 358/Effect"
"578","PopulationDecline","None",0.5715,"MPConc_SST",0.65,"Over 358/Effect"
"579","PopulationDecline","Reduced",0.2195,"MPConc_SST",0.65,"Over 358/Effect"
"580","Growth","Effect",0.2635,"MPConc_SST",0.65,"Over 358/Effect"
"581","Growth","No Effect",0.7403,"MPConc_SST",0.65,"Over 358/Effect"
"582","Mortality","Effect",0.1239,"MPConc_SST",0.65,"Over 358/Effect"
"583","Mortality","No Effect",0.8841,"MPConc_SST",0.65,"Over 358/Effect"
"584","ReproductiveRate","Effect",0.2363,"MPConc_SST",0.65,"Over 358/Effect"
"585","ReproductiveRate","No Effect",0.757,"MPConc_SST",0.65,"Over 358/Effect"
"586","PopulationDecline","Increased",0.2256,"MPConc_SST",0.66,"Over 358/Effect"
"587","PopulationDecline","None",0.5549,"MPConc_SST",0.66,"Over 358/Effect"
"588","PopulationDecline","Reduced",0.2221,"MPConc_SST",0.66,"Over 358/Effect"
"589","Growth","Effect",0.2679,"MPConc_SST",0.66,"Over 358/Effect"
"590","Growth","No Effect",0.7367,"MPConc_SST",0.66,"Over 358/Effect"
"591","Mortality","Effect",0.1192,"MPConc_SST",0.66,"Over 358/Effect"
"592","Mortality","No Effect",0.8789,"MPConc_SST",0.66,"Over 358/Effect"
"593","ReproductiveRate","Effect",0.2366,"MPConc_SST",0.66,"Over 358/Effect"
"594","ReproductiveRate","No Effect",0.759,"MPConc_SST",0.66,"Over 358/Effect"
"595","PopulationDecline","Increased",0.215,"MPConc_SST",0.67,"Over 358/Effect"
"596","PopulationDecline","None",0.5656,"MPConc_SST",0.67,"Over 358/Effect"
"597","PopulationDecline","Reduced",0.2129,"MPConc_SST",0.67,"Over 358/Effect"
"598","Growth","Effect",0.2694,"MPConc_SST",0.67,"Over 358/Effect"
"599","Growth","No Effect",0.7379,"MPConc_SST",0.67,"Over 358/Effect"
"600","Mortality","Effect",0.1171,"MPConc_SST",0.67,"Over 358/Effect"
"601","Mortality","No Effect",0.8811,"MPConc_SST",0.67,"Over 358/Effect"
"602","ReproductiveRate","Effect",0.2382,"MPConc_SST",0.67,"Over 358/Effect"
"603","ReproductiveRate","No Effect",0.7673,"MPConc_SST",0.67,"Over 358/Effect"
"604","PopulationDecline","Increased",0.2215,"MPConc_SST",0.68,"Over 358/Effect"
"605","PopulationDecline","None",0.5677,"MPConc_SST",0.68,"Over 358/Effect"
"606","PopulationDecline","Reduced",0.2142,"MPConc_SST",0.68,"Over 358/Effect"
"607","Growth","Effect",0.2656,"MPConc_SST",0.68,"Over 358/Effect"
"608","Growth","No Effect",0.7337,"MPConc_SST",0.68,"Over 358/Effect"
"609","Mortality","Effect",0.1256,"MPConc_SST",0.68,"Over 358/Effect"
"610","Mortality","No Effect",0.8763,"MPConc_SST",0.68,"Over 358/Effect"
"611","ReproductiveRate","Effect",0.243,"MPConc_SST",0.68,"Over 358/Effect"
"612","ReproductiveRate","No Effect",0.7615,"MPConc_SST",0.68,"Over 358/Effect"
"613","PopulationDecline","Increased",0.2234,"MPConc_SST",0.69,"Over 358/Effect"
"614","PopulationDecline","None",0.564,"MPConc_SST",0.69,"Over 358/Effect"
"615","PopulationDecline","Reduced",0.2203,"MPConc_SST",0.69,"Over 358/Effect"
"616","Growth","Effect",0.2666,"MPConc_SST",0.69,"Over 358/Effect"
"617","Growth","No Effect",0.7403,"MPConc_SST",0.69,"Over 358/Effect"
"618","Mortality","Effect",0.1209,"MPConc_SST",0.69,"Over 358/Effect"
"619","Mortality","No Effect",0.8773,"MPConc_SST",0.69,"Over 358/Effect"
"620","ReproductiveRate","Effect",0.2325,"MPConc_SST",0.69,"Over 358/Effect"
"621","ReproductiveRate","No Effect",0.7596,"MPConc_SST",0.69,"Over 358/Effect"
"622","PopulationDecline","Increased",0.2223,"MPConc_SST",0.7,"Over 358/Effect"
"623","PopulationDecline","None",0.5628,"MPConc_SST",0.7,"Over 358/Effect"
"624","PopulationDecline","Reduced",0.22,"MPConc_SST",0.7,"Over 358/Effect"
"625","Growth","Effect",0.2708,"MPConc_SST",0.7,"Over 358/Effect"
"626","Growth","No Effect",0.7298,"MPConc_SST",0.7,"Over 358/Effect"
"627","Mortality","Effect",0.1247,"MPConc_SST",0.7,"Over 358/Effect"
"628","Mortality","No Effect",0.877,"MPConc_SST",0.7,"Over 358/Effect"
"629","ReproductiveRate","Effect",0.2499,"MPConc_SST",0.7,"Over 358/Effect"
"630","ReproductiveRate","No Effect",0.7535,"MPConc_SST",0.7,"Over 358/Effect"
"631","PopulationDecline","Increased",0.2326,"MPConc_SST",0.71,"Over 358/Effect"
"632","PopulationDecline","None",0.5607,"MPConc_SST",0.71,"Over 358/Effect"
"633","PopulationDecline","Reduced",0.2175,"MPConc_SST",0.71,"Over 358/Effect"
"634","Growth","Effect",0.2693,"MPConc_SST",0.71,"Over 358/Effect"
"635","Growth","No Effect",0.7346,"MPConc_SST",0.71,"Over 358/Effect"
"636","Mortality","Effect",0.1191,"MPConc_SST",0.71,"Over 358/Effect"
"637","Mortality","No Effect",0.8797,"MPConc_SST",0.71,"Over 358/Effect"
"638","ReproductiveRate","Effect",0.2407,"MPConc_SST",0.71,"Over 358/Effect"
"639","ReproductiveRate","No Effect",0.7578,"MPConc_SST",0.71,"Over 358/Effect"
"640","PopulationDecline","Increased",0.2218,"MPConc_SST",0.72,"Over 358/Effect"
"641","PopulationDecline","None",0.57,"MPConc_SST",0.72,"Over 358/Effect"
"642","PopulationDecline","Reduced",0.2141,"MPConc_SST",0.72,"Over 358/Effect"
"643","Growth","Effect",0.2592,"MPConc_SST",0.72,"Over 358/Effect"
"644","Growth","No Effect",0.7397,"MPConc_SST",0.72,"Over 358/Effect"
"645","Mortality","Effect",0.1236,"MPConc_SST",0.72,"Over 358/Effect"
"646","Mortality","No Effect",0.8762,"MPConc_SST",0.72,"Over 358/Effect"
"647","ReproductiveRate","Effect",0.2481,"MPConc_SST",0.72,"Over 358/Effect"
"648","ReproductiveRate","No Effect",0.7551,"MPConc_SST",0.72,"Over 358/Effect"
"649","PopulationDecline","Increased",0.2182,"MPConc_SST",0.73,"Over 358/Effect"
"650","PopulationDecline","None",0.5624,"MPConc_SST",0.73,"Over 358/Effect"
"651","PopulationDecline","Reduced",0.2189,"MPConc_SST",0.73,"Over 358/Effect"
