"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"390","PopulationDecline","Reduced",0.2184,"MPConc",0.44,"Over 358"
"391","Growth","Effect",0.2578,"MPConc",0.44,"Over 358"
"392","Growth","No Effect",0.7462,"MPConc",0.44,"Over 358"
"393","Mortality","Effect",0.1226,"MPConc",0.44,"Over 358"
"394","Mortality","No Effect",0.8722,"MPConc",0.44,"Over 358"
"395","ReproductiveRate","Effect",0.2279,"MPConc",0.44,"Over 358"
"396","ReproductiveRate","No Effect",0.7709,"MPConc",0.44,"Over 358"
"397","PopulationDecline","Increased",0.2294,"MPConc",0.45,"Over 358"
"398","PopulationDecline","None",0.5492,"MPConc",0.45,"Over 358"
"399","PopulationDecline","Reduced",0.2114,"MPConc",0.45,"Over 358"
"400","Growth","Effect",0.2505,"MPConc",0.45,"Over 358"
"401","Growth","No Effect",0.7446,"MPConc",0.45,"Over 358"
"402","Mortality","Effect",0.1273,"MPConc",0.45,"Over 358"
"403","Mortality","No Effect",0.8753,"MPConc",0.45,"Over 358"
"404","ReproductiveRate","Effect",0.2277,"MPConc",0.45,"Over 358"
"405","ReproductiveRate","No Effect",0.778,"MPConc",0.45,"Over 358"
"406","PopulationDecline","Increased",0.2294,"MPConc",0.46,"Over 358"
"407","PopulationDecline","None",0.5571,"MPConc",0.46,"Over 358"
"408","PopulationDecline","Reduced",0.2118,"MPConc",0.46,"Over 358"
"409","Growth","Effect",0.248,"MPConc",0.46,"Over 358"
"410","Growth","No Effect",0.7521,"MPConc",0.46,"Over 358"
"411","Mortality","Effect",0.1341,"MPConc",0.46,"Over 358"
"412","Mortality","No Effect",0.8711,"MPConc",0.46,"Over 358"
"413","ReproductiveRate","Effect",0.2346,"MPConc",0.46,"Over 358"
"414","ReproductiveRate","No Effect",0.7677,"MPConc",0.46,"Over 358"
"415","PopulationDecline","Increased",0.2196,"MPConc",0.47,"Over 358"
"416","PopulationDecline","None",0.5652,"MPConc",0.47,"Over 358"
"417","PopulationDecline","Reduced",0.2115,"MPConc",0.47,"Over 358"
"418","Growth","Effect",0.2569,"MPConc",0.47,"Over 358"
"419","Growth","No Effect",0.7532,"MPConc",0.47,"Over 358"
"420","Mortality","Effect",0.1301,"MPConc",0.47,"Over 358"
"421","Mortality","No Effect",0.8759,"MPConc",0.47,"Over 358"
"422","ReproductiveRate","Effect",0.2267,"MPConc",0.47,"Over 358"
"423","ReproductiveRate","No Effect",0.7682,"MPConc",0.47,"Over 358"
"424","PopulationDecline","Increased",0.2243,"MPConc",0.48,"Over 358"
"425","PopulationDecline","None",0.5546,"MPConc",0.48,"Over 358"
"426","PopulationDecline","Reduced",0.2093,"MPConc",0.48,"Over 358"
"427","Growth","Effect",0.253,"MPConc",0.48,"Over 358"
"428","Growth","No Effect",0.7406,"MPConc",0.48,"Over 358"
"429","Mortality","Effect",0.1252,"MPConc",0.48,"Over 358"
"430","Mortality","No Effect",0.8722,"MPConc",0.48,"Over 358"
"431","ReproductiveRate","Effect",0.2304,"MPConc",0.48,"Over 358"
"432","ReproductiveRate","No Effect",0.7741,"MPConc",0.48,"Over 358"
"433","PopulationDecline","Increased",0.2198,"MPConc",0.49,"Over 358"
"434","PopulationDecline","None",0.5557,"MPConc",0.49,"Over 358"
"435","PopulationDecline","Reduced",0.2218,"MPConc",0.49,"Over 358"
"436","Growth","Effect",0.2487,"MPConc",0.49,"Over 358"
"437","Growth","No Effect",0.7412,"MPConc",0.49,"Over 358"
"438","Mortality","Effect",0.1266,"MPConc",0.49,"Over 358"
"439","Mortality","No Effect",0.8721,"MPConc",0.49,"Over 358"
"440","ReproductiveRate","Effect",0.2268,"MPConc",0.49,"Over 358"
"441","ReproductiveRate","No Effect",0.7728,"MPConc",0.49,"Over 358"
"442","PopulationDecline","Increased",0.2241,"MPConc",0.5,"Over 358"
"443","PopulationDecline","None",0.5621,"MPConc",0.5,"Over 358"
"444","PopulationDecline","Reduced",0.2149,"MPConc",0.5,"Over 358"
"445","Growth","Effect",0.254,"MPConc",0.5,"Over 358"
"446","Growth","No Effect",0.7431,"MPConc",0.5,"Over 358"
"447","Mortality","Effect",0.1319,"MPConc",0.5,"Over 358"
"448","Mortality","No Effect",0.8694,"MPConc",0.5,"Over 358"
"449","ReproductiveRate","Effect",0.2252,"MPConc",0.5,"Over 358"
"450","ReproductiveRate","No Effect",0.7747,"MPConc",0.5,"Over 358"
"451","PopulationDecline","Increased",0.2263,"MPConc",0.51,"Over 358"
"452","PopulationDecline","None",0.5655,"MPConc",0.51,"Over 358"
"453","PopulationDecline","Reduced",0.2185,"MPConc",0.51,"Over 358"
"454","Growth","Effect",0.2563,"MPConc",0.51,"Over 358"
"455","Growth","No Effect",0.748,"MPConc",0.51,"Over 358"
"456","Mortality","Effect",0.131,"MPConc",0.51,"Over 358"
"457","Mortality","No Effect",0.8719,"MPConc",0.51,"Over 358"
"458","ReproductiveRate","Effect",0.2249,"MPConc",0.51,"Over 358"
"459","ReproductiveRate","No Effect",0.7731,"MPConc",0.51,"Over 358"
"460","PopulationDecline","Increased",0.2188,"MPConc",0.52,"Over 358"
"461","PopulationDecline","None",0.5709,"MPConc",0.52,"Over 358"
"462","PopulationDecline","Reduced",0.2097,"MPConc",0.52,"Over 358"
"463","Growth","Effect",0.256,"MPConc",0.52,"Over 358"
"464","Growth","No Effect",0.746,"MPConc",0.52,"Over 358"
"465","Mortality","Effect",0.126,"MPConc",0.52,"Over 358"
"466","Mortality","No Effect",0.8752,"MPConc",0.52,"Over 358"
"467","ReproductiveRate","Effect",0.2302,"MPConc",0.52,"Over 358"
"468","ReproductiveRate","No Effect",0.7653,"MPConc",0.52,"Over 358"
"469","PopulationDecline","Increased",0.2222,"MPConc",0.53,"Over 358"
"470","PopulationDecline","None",0.5621,"MPConc",0.53,"Over 358"
"471","PopulationDecline","Reduced",0.2126,"MPConc",0.53,"Over 358"
"472","Growth","Effect",0.2499,"MPConc",0.53,"Over 358"
"473","Growth","No Effect",0.7425,"MPConc",0.53,"Over 358"
"474","Mortality","Effect",0.1292,"MPConc",0.53,"Over 358"
"475","Mortality","No Effect",0.8723,"MPConc",0.53,"Over 358"
"476","ReproductiveRate","Effect",0.2333,"MPConc",0.53,"Over 358"
"477","ReproductiveRate","No Effect",0.7782,"MPConc",0.53,"Over 358"
"478","PopulationDecline","Increased",0.2242,"MPConc",0.54,"Over 358"
"479","PopulationDecline","None",0.5681,"MPConc",0.54,"Over 358"
"480","PopulationDecline","Reduced",0.216,"MPConc",0.54,"Over 358"
"481","Growth","Effect",0.2502,"MPConc",0.54,"Over 358"
"482","Growth","No Effect",0.7439,"MPConc",0.54,"Over 358"
"483","Mortality","Effect",0.1337,"MPConc",0.54,"Over 358"
"484","Mortality","No Effect",0.8694,"MPConc",0.54,"Over 358"
"485","ReproductiveRate","Effect",0.2285,"MPConc",0.54,"Over 358"
"486","ReproductiveRate","No Effect",0.7681,"MPConc",0.54,"Over 358"
"487","PopulationDecline","Increased",0.2212,"MPConc",0.55,"Over 358"
"488","PopulationDecline","None",0.5607,"MPConc",0.55,"Over 358"
"489","PopulationDecline","Reduced",0.2171,"MPConc",0.55,"Over 358"
"490","Growth","Effect",0.2574,"MPConc",0.55,"Over 358"
"491","Growth","No Effect",0.7404,"MPConc",0.55,"Over 358"
"492","Mortality","Effect",0.1303,"MPConc",0.55,"Over 358"
"493","Mortality","No Effect",0.8693,"MPConc",0.55,"Over 358"
"494","ReproductiveRate","Effect",0.2347,"MPConc",0.55,"Over 358"
"495","ReproductiveRate","No Effect",0.7729,"MPConc",0.55,"Over 358"
"496","PopulationDecline","Increased",0.2187,"MPConc",0.56,"Over 358"
"497","PopulationDecline","None",0.5749,"MPConc",0.56,"Over 358"
"498","PopulationDecline","Reduced",0.2188,"MPConc",0.56,"Over 358"
"499","Growth","Effect",0.2633,"MPConc",0.56,"Over 358"
"500","Growth","No Effect",0.738,"MPConc",0.56,"Over 358"
"501","Mortality","Effect",0.1325,"MPConc",0.56,"Over 358"
"502","Mortality","No Effect",0.8683,"MPConc",0.56,"Over 358"
"503","ReproductiveRate","Effect",0.2337,"MPConc",0.56,"Over 358"
"504","ReproductiveRate","No Effect",0.7699,"MPConc",0.56,"Over 358"
"505","PopulationDecline","Increased",0.2187,"MPConc",0.57,"Over 358"
"506","PopulationDecline","None",0.5605,"MPConc",0.57,"Over 358"
"507","PopulationDecline","Reduced",0.2119,"MPConc",0.57,"Over 358"
"508","Growth","Effect",0.2582,"MPConc",0.57,"Over 358"
"509","Growth","No Effect",0.7414,"MPConc",0.57,"Over 358"
"510","Mortality","Effect",0.1327,"MPConc",0.57,"Over 358"
"511","Mortality","No Effect",0.8652,"MPConc",0.57,"Over 358"
"512","ReproductiveRate","Effect",0.2363,"MPConc",0.57,"Over 358"
"513","ReproductiveRate","No Effect",0.7726,"MPConc",0.57,"Over 358"
"514","PopulationDecline","Increased",0.2227,"MPConc",0.58,"Over 358"
"515","PopulationDecline","None",0.5642,"MPConc",0.58,"Over 358"
"516","PopulationDecline","Reduced",0.2188,"MPConc",0.58,"Over 358"
"517","Growth","Effect",0.252,"MPConc",0.58,"Over 358"
"518","Growth","No Effect",0.7325,"MPConc",0.58,"Over 358"
"519","Mortality","Effect",0.1342,"MPConc",0.58,"Over 358"
"520","Mortality","No Effect",0.8645,"MPConc",0.58,"Over 358"
"521","ReproductiveRate","Effect",0.2314,"MPConc",0.58,"Over 358"
"522","ReproductiveRate","No Effect",0.7675,"MPConc",0.58,"Over 358"
"523","PopulationDecline","Increased",0.2237,"MPConc",0.59,"Over 358"
"524","PopulationDecline","None",0.5667,"MPConc",0.59,"Over 358"
"525","PopulationDecline","Reduced",0.2099,"MPConc",0.59,"Over 358"
"526","Growth","Effect",0.2627,"MPConc",0.59,"Over 358"
"527","Growth","No Effect",0.7491,"MPConc",0.59,"Over 358"
"528","Mortality","Effect",0.138,"MPConc",0.59,"Over 358"
"529","Mortality","No Effect",0.8646,"MPConc",0.59,"Over 358"
"530","ReproductiveRate","Effect",0.2334,"MPConc",0.59,"Over 358"
"531","ReproductiveRate","No Effect",0.7655,"MPConc",0.59,"Over 358"
"532","PopulationDecline","Increased",0.2191,"MPConc",0.6,"Over 358"
"533","PopulationDecline","None",0.5645,"MPConc",0.6,"Over 358"
"534","PopulationDecline","Reduced",0.2165,"MPConc",0.6,"Over 358"
"535","Growth","Effect",0.2568,"MPConc",0.6,"Over 358"
"536","Growth","No Effect",0.7378,"MPConc",0.6,"Over 358"
"537","Mortality","Effect",0.1318,"MPConc",0.6,"Over 358"
"538","Mortality","No Effect",0.8679,"MPConc",0.6,"Over 358"
"539","ReproductiveRate","Effect",0.2283,"MPConc",0.6,"Over 358"
"540","ReproductiveRate","No Effect",0.7664,"MPConc",0.6,"Over 358"
"541","PopulationDecline","Increased",0.2168,"MPConc",0.61,"Over 358"
"542","PopulationDecline","None",0.5651,"MPConc",0.61,"Over 358"
"543","PopulationDecline","Reduced",0.2129,"MPConc",0.61,"Over 358"
"544","Growth","Effect",0.2591,"MPConc",0.61,"Over 358"
"545","Growth","No Effect",0.7351,"MPConc",0.61,"Over 358"
"546","Mortality","Effect",0.1408,"MPConc",0.61,"Over 358"
"547","Mortality","No Effect",0.8622,"MPConc",0.61,"Over 358"
"548","ReproductiveRate","Effect",0.2401,"MPConc",0.61,"Over 358"
"549","ReproductiveRate","No Effect",0.7629,"MPConc",0.61,"Over 358"
"550","PopulationDecline","Increased",0.2154,"MPConc",0.62,"Over 358"
"551","PopulationDecline","None",0.5505,"MPConc",0.62,"Over 358"
"552","PopulationDecline","Reduced",0.2093,"MPConc",0.62,"Over 358"
"553","Growth","Effect",0.2619,"MPConc",0.62,"Over 358"
"554","Growth","No Effect",0.7404,"MPConc",0.62,"Over 358"
"555","Mortality","Effect",0.1316,"MPConc",0.62,"Over 358"
"556","Mortality","No Effect",0.8641,"MPConc",0.62,"Over 358"
"557","ReproductiveRate","Effect",0.2347,"MPConc",0.62,"Over 358"
"558","ReproductiveRate","No Effect",0.7644,"MPConc",0.62,"Over 358"
"559","PopulationDecline","Increased",0.2175,"MPConc",0.63,"Over 358"
"560","PopulationDecline","None",0.5642,"MPConc",0.63,"Over 358"
"561","PopulationDecline","Reduced",0.2164,"MPConc",0.63,"Over 358"
"562","Growth","Effect",0.268,"MPConc",0.63,"Over 358"
"563","Growth","No Effect",0.7452,"MPConc",0.63,"Over 358"
"564","Mortality","Effect",0.1369,"MPConc",0.63,"Over 358"
"565","Mortality","No Effect",0.8601,"MPConc",0.63,"Over 358"
"566","ReproductiveRate","Effect",0.2336,"MPConc",0.63,"Over 358"
"567","ReproductiveRate","No Effect",0.7632,"MPConc",0.63,"Over 358"
"568","PopulationDecline","Increased",0.2153,"MPConc",0.64,"Over 358"
"569","PopulationDecline","None",0.5681,"MPConc",0.64,"Over 358"
"570","PopulationDecline","Reduced",0.208,"MPConc",0.64,"Over 358"
"571","Growth","Effect",0.2669,"MPConc",0.64,"Over 358"
"572","Growth","No Effect",0.7416,"MPConc",0.64,"Over 358"
"573","Mortality","Effect",0.1404,"MPConc",0.64,"Over 358"
"574","Mortality","No Effect",0.8617,"MPConc",0.64,"Over 358"
"575","ReproductiveRate","Effect",0.2398,"MPConc",0.64,"Over 358"
"576","ReproductiveRate","No Effect",0.7647,"MPConc",0.64,"Over 358"
"577","PopulationDecline","Increased",0.2197,"MPConc",0.65,"Over 358"
"578","PopulationDecline","None",0.5739,"MPConc",0.65,"Over 358"
"579","PopulationDecline","Reduced",0.2185,"MPConc",0.65,"Over 358"
"580","Growth","Effect",0.2574,"MPConc",0.65,"Over 358"
"581","Growth","No Effect",0.7433,"MPConc",0.65,"Over 358"
"582","Mortality","Effect",0.139,"MPConc",0.65,"Over 358"
"583","Mortality","No Effect",0.8573,"MPConc",0.65,"Over 358"
"584","ReproductiveRate","Effect",0.2361,"MPConc",0.65,"Over 358"
"585","ReproductiveRate","No Effect",0.7587,"MPConc",0.65,"Over 358"
"586","PopulationDecline","Increased",0.2142,"MPConc",0.66,"Over 358"
"587","PopulationDecline","None",0.5729,"MPConc",0.66,"Over 358"
"588","PopulationDecline","Reduced",0.2123,"MPConc",0.66,"Over 358"
"589","Growth","Effect",0.2574,"MPConc",0.66,"Over 358"
"590","Growth","No Effect",0.7344,"MPConc",0.66,"Over 358"
"591","Mortality","Effect",0.1336,"MPConc",0.66,"Over 358"
"592","Mortality","No Effect",0.8651,"MPConc",0.66,"Over 358"
"593","ReproductiveRate","Effect",0.2263,"MPConc",0.66,"Over 358"
"594","ReproductiveRate","No Effect",0.7655,"MPConc",0.66,"Over 358"
"595","PopulationDecline","Increased",0.2197,"MPConc",0.67,"Over 358"
"596","PopulationDecline","None",0.575,"MPConc",0.67,"Over 358"
"597","PopulationDecline","Reduced",0.2129,"MPConc",0.67,"Over 358"
"598","Growth","Effect",0.2661,"MPConc",0.67,"Over 358"
"599","Growth","No Effect",0.7393,"MPConc",0.67,"Over 358"
"600","Mortality","Effect",0.1426,"MPConc",0.67,"Over 358"
"601","Mortality","No Effect",0.863,"MPConc",0.67,"Over 358"
"602","ReproductiveRate","Effect",0.2311,"MPConc",0.67,"Over 358"
"603","ReproductiveRate","No Effect",0.7704,"MPConc",0.67,"Over 358"
"604","PopulationDecline","Increased",0.2192,"MPConc",0.68,"Over 358"
"605","PopulationDecline","None",0.5683,"MPConc",0.68,"Over 358"
"606","PopulationDecline","Reduced",0.2095,"MPConc",0.68,"Over 358"
"607","Growth","Effect",0.2693,"MPConc",0.68,"Over 358"
"608","Growth","No Effect",0.737,"MPConc",0.68,"Over 358"
"609","Mortality","Effect",0.1368,"MPConc",0.68,"Over 358"
"610","Mortality","No Effect",0.8622,"MPConc",0.68,"Over 358"
"611","ReproductiveRate","Effect",0.2401,"MPConc",0.68,"Over 358"
"612","ReproductiveRate","No Effect",0.7585,"MPConc",0.68,"Over 358"
"613","PopulationDecline","Increased",0.2163,"MPConc",0.69,"Over 358"
"614","PopulationDecline","None",0.5682,"MPConc",0.69,"Over 358"
"615","PopulationDecline","Reduced",0.2081,"MPConc",0.69,"Over 358"
"616","Growth","Effect",0.2654,"MPConc",0.69,"Over 358"
"617","Growth","No Effect",0.729,"MPConc",0.69,"Over 358"
"618","Mortality","Effect",0.1415,"MPConc",0.69,"Over 358"
"619","Mortality","No Effect",0.8626,"MPConc",0.69,"Over 358"
"620","ReproductiveRate","Effect",0.2401,"MPConc",0.69,"Over 358"
"621","ReproductiveRate","No Effect",0.7602,"MPConc",0.69,"Over 358"
"622","PopulationDecline","Increased",0.2171,"MPConc",0.7,"Over 358"
"623","PopulationDecline","None",0.5788,"MPConc",0.7,"Over 358"
"624","PopulationDecline","Reduced",0.2098,"MPConc",0.7,"Over 358"
"625","Growth","Effect",0.2695,"MPConc",0.7,"Over 358"
"626","Growth","No Effect",0.7343,"MPConc",0.7,"Over 358"
"627","Mortality","Effect",0.1399,"MPConc",0.7,"Over 358"
"628","Mortality","No Effect",0.8613,"MPConc",0.7,"Over 358"
"629","ReproductiveRate","Effect",0.2406,"MPConc",0.7,"Over 358"
"630","ReproductiveRate","No Effect",0.7603,"MPConc",0.7,"Over 358"
"631","PopulationDecline","Increased",0.2225,"MPConc",0.71,"Over 358"
"632","PopulationDecline","None",0.5814,"MPConc",0.71,"Over 358"
"633","PopulationDecline","Reduced",0.2128,"MPConc",0.71,"Over 358"
"634","Growth","Effect",0.2687,"MPConc",0.71,"Over 358"
"635","Growth","No Effect",0.727,"MPConc",0.71,"Over 358"
"636","Mortality","Effect",0.1405,"MPConc",0.71,"Over 358"
"637","Mortality","No Effect",0.8511,"MPConc",0.71,"Over 358"
"638","ReproductiveRate","Effect",0.2409,"MPConc",0.71,"Over 358"
"639","ReproductiveRate","No Effect",0.7511,"MPConc",0.71,"Over 358"
"640","PopulationDecline","Increased",0.2173,"MPConc",0.72,"Over 358"
"641","PopulationDecline","None",0.5721,"MPConc",0.72,"Over 358"
"642","PopulationDecline","Reduced",0.2145,"MPConc",0.72,"Over 358"
"643","Growth","Effect",0.2613,"MPConc",0.72,"Over 358"
"644","Growth","No Effect",0.7338,"MPConc",0.72,"Over 358"
"645","Mortality","Effect",0.1394,"MPConc",0.72,"Over 358"
"646","Mortality","No Effect",0.8569,"MPConc",0.72,"Over 358"
"647","ReproductiveRate","Effect",0.2388,"MPConc",0.72,"Over 358"
"648","ReproductiveRate","No Effect",0.7606,"MPConc",0.72,"Over 358"
"649","PopulationDecline","Increased",0.2185,"MPConc",0.73,"Over 358"
"650","PopulationDecline","None",0.5766,"MPConc",0.73,"Over 358"
"651","PopulationDecline","Reduced",0.2167,"MPConc",0.73,"Over 358"
"652","Growth","Effect",0.2649,"MPConc",0.73,"Over 358"
"653","Growth","No Effect",0.7355,"MPConc",0.73,"Over 358"
"654","Mortality","Effect",0.142,"MPConc",0.73,"Over 358"
"655","Mortality","No Effect",0.8566,"MPConc",0.73,"Over 358"
"656","ReproductiveRate","Effect",0.2361,"MPConc",0.73,"Over 358"
"657","ReproductiveRate","No Effect",0.7535,"MPConc",0.73,"Over 358"
"658","PopulationDecline","Increased",0.2117,"MPConc",0.74,"Over 358"
"659","PopulationDecline","None",0.58,"MPConc",0.74,"Over 358"
"660","PopulationDecline","Reduced",0.218,"MPConc",0.74,"Over 358"
"661","Growth","Effect",0.2658,"MPConc",0.74,"Over 358"
"662","Growth","No Effect",0.7281,"MPConc",0.74,"Over 358"
"663","Mortality","Effect",0.1434,"MPConc",0.74,"Over 358"
"664","Mortality","No Effect",0.8569,"MPConc",0.74,"Over 358"
"665","ReproductiveRate","Effect",0.2418,"MPConc",0.74,"Over 358"
"666","ReproductiveRate","No Effect",0.7574,"MPConc",0.74,"Over 358"
"667","PopulationDecline","Increased",0.2139,"MPConc",0.75,"Over 358"
"668","PopulationDecline","None",0.5696,"MPConc",0.75,"Over 358"
"669","PopulationDecline","Reduced",0.2207,"MPConc",0.75,"Over 358"
"670","Growth","Effect",0.2752,"MPConc",0.75,"Over 358"
"671","Growth","No Effect",0.743,"MPConc",0.75,"Over 358"
"672","Mortality","Effect",0.144,"MPConc",0.75,"Over 358"
"673","Mortality","No Effect",0.8567,"MPConc",0.75,"Over 358"
"674","ReproductiveRate","Effect",0.2556,"MPConc",0.75,"Over 358"
"675","ReproductiveRate","No Effect",0.7661,"MPConc",0.75,"Over 358"
"676","PopulationDecline","Increased",0.2092,"MPConc",0.76,"Over 358"
"677","PopulationDecline","None",0.5714,"MPConc",0.76,"Over 358"
"678","PopulationDecline","Reduced",0.2167,"MPConc",0.76,"Over 358"
"679","Growth","Effect",0.2673,"MPConc",0.76,"Over 358"
"680","Growth","No Effect",0.7343,"MPConc",0.76,"Over 358"
"681","Mortality","Effect",0.1425,"MPConc",0.76,"Over 358"
"682","Mortality","No Effect",0.852,"MPConc",0.76,"Over 358"
"683","ReproductiveRate","Effect",0.2503,"MPConc",0.76,"Over 358"
"684","ReproductiveRate","No Effect",0.7542,"MPConc",0.76,"Over 358"
"685","PopulationDecline","Increased",0.2151,"MPConc",0.77,"Over 358"
"686","PopulationDecline","None",0.5719,"MPConc",0.77,"Over 358"
"687","PopulationDecline","Reduced",0.2135,"MPConc",0.77,"Over 358"
"688","Growth","Effect",0.2642,"MPConc",0.77,"Over 358"
"689","Growth","No Effect",0.7279,"MPConc",0.77,"Over 358"
"690","Mortality","Effect",0.1485,"MPConc",0.77,"Over 358"
"691","Mortality","No Effect",0.8481,"MPConc",0.77,"Over 358"
"692","ReproductiveRate","Effect",0.2498,"MPConc",0.77,"Over 358"
"693","ReproductiveRate","No Effect",0.7637,"MPConc",0.77,"Over 358"
"694","PopulationDecline","Increased",0.2069,"MPConc",0.78,"Over 358"
"695","PopulationDecline","None",0.5728,"MPConc",0.78,"Over 358"
"696","PopulationDecline","Reduced",0.2131,"MPConc",0.78,"Over 358"
"697","Growth","Effect",0.267,"MPConc",0.78,"Over 358"
"698","Growth","No Effect",0.7236,"MPConc",0.78,"Over 358"
"699","Mortality","Effect",0.1484,"MPConc",0.78,"Over 358"
"700","Mortality","No Effect",0.8564,"MPConc",0.78,"Over 358"
"701","ReproductiveRate","Effect",0.2375,"MPConc",0.78,"Over 358"
"702","ReproductiveRate","No Effect",0.7551,"MPConc",0.78,"Over 358"
"703","PopulationDecline","Increased",0.2118,"MPConc",0.79,"Over 358"
"704","PopulationDecline","None",0.5774,"MPConc",0.79,"Over 358"
"705","PopulationDecline","Reduced",0.2137,"MPConc",0.79,"Over 358"
"706","Growth","Effect",0.2715,"MPConc",0.79,"Over 358"
"707","Growth","No Effect",0.7261,"MPConc",0.79,"Over 358"
"708","Mortality","Effect",0.1504,"MPConc",0.79,"Over 358"
"709","Mortality","No Effect",0.8519,"MPConc",0.79,"Over 358"
"710","ReproductiveRate","Effect",0.2432,"MPConc",0.79,"Over 358"
"711","ReproductiveRate","No Effect",0.753,"MPConc",0.79,"Over 358"
"712","PopulationDecline","Increased",0.2073,"MPConc",0.8,"Over 358"
"713","PopulationDecline","None",0.573,"MPConc",0.8,"Over 358"
"714","PopulationDecline","Reduced",0.2172,"MPConc",0.8,"Over 358"
"715","Growth","Effect",0.2693,"MPConc",0.8,"Over 358"
"716","Growth","No Effect",0.7314,"MPConc",0.8,"Over 358"
"717","Mortality","Effect",0.1461,"MPConc",0.8,"Over 358"
"718","Mortality","No Effect",0.8509,"MPConc",0.8,"Over 358"
"719","ReproductiveRate","Effect",0.2508,"MPConc",0.8,"Over 358"
"720","ReproductiveRate","No Effect",0.7515,"MPConc",0.8,"Over 358"
"721","PopulationDecline","Increased",0.2157,"MPConc",0.81,"Over 358"
"722","PopulationDecline","None",0.5708,"MPConc",0.81,"Over 358"
"723","PopulationDecline","Reduced",0.207,"MPConc",0.81,"Over 358"
"724","Growth","Effect",0.2641,"MPConc",0.81,"Over 358"
"725","Growth","No Effect",0.7425,"MPConc",0.81,"Over 358"
"726","Mortality","Effect",0.15,"MPConc",0.81,"Over 358"
"727","Mortality","No Effect",0.8562,"MPConc",0.81,"Over 358"
"728","ReproductiveRate","Effect",0.2531,"MPConc",0.81,"Over 358"
"729","ReproductiveRate","No Effect",0.7652,"MPConc",0.81,"Over 358"
"730","PopulationDecline","Increased",0.213,"MPConc",0.82,"Over 358"
"731","PopulationDecline","None",0.5757,"MPConc",0.82,"Over 358"
"732","PopulationDecline","Reduced",0.2067,"MPConc",0.82,"Over 358"
"733","Growth","Effect",0.2786,"MPConc",0.82,"Over 358"
"734","Growth","No Effect",0.7332,"MPConc",0.82,"Over 358"
"735","Mortality","Effect",0.147,"MPConc",0.82,"Over 358"
"736","Mortality","No Effect",0.8463,"MPConc",0.82,"Over 358"
"737","ReproductiveRate","Effect",0.254,"MPConc",0.82,"Over 358"
"738","ReproductiveRate","No Effect",0.7506,"MPConc",0.82,"Over 358"
"739","PopulationDecline","Increased",0.2114,"MPConc",0.83,"Over 358"
"740","PopulationDecline","None",0.5749,"MPConc",0.83,"Over 358"
"741","PopulationDecline","Reduced",0.2119,"MPConc",0.83,"Over 358"
"742","Growth","Effect",0.2805,"MPConc",0.83,"Over 358"
"743","Growth","No Effect",0.7309,"MPConc",0.83,"Over 358"
"744","Mortality","Effect",0.1528,"MPConc",0.83,"Over 358"
"745","Mortality","No Effect",0.8499,"MPConc",0.83,"Over 358"
"746","ReproductiveRate","Effect",0.2441,"MPConc",0.83,"Over 358"
"747","ReproductiveRate","No Effect",0.754,"MPConc",0.83,"Over 358"
"748","PopulationDecline","Increased",0.2164,"MPConc",0.84,"Over 358"
"749","PopulationDecline","None",0.5758,"MPConc",0.84,"Over 358"
"750","PopulationDecline","Reduced",0.1999,"MPConc",0.84,"Over 358"
"751","Growth","Effect",0.2793,"MPConc",0.84,"Over 358"
"752","Growth","No Effect",0.7253,"MPConc",0.84,"Over 358"
"753","Mortality","Effect",0.1556,"MPConc",0.84,"Over 358"
"754","Mortality","No Effect",0.8541,"MPConc",0.84,"Over 358"
"755","ReproductiveRate","Effect",0.2519,"MPConc",0.84,"Over 358"
"756","ReproductiveRate","No Effect",0.7546,"MPConc",0.84,"Over 358"
"757","PopulationDecline","Increased",0.2103,"MPConc",0.85,"Over 358"
"758","PopulationDecline","None",0.5834,"MPConc",0.85,"Over 358"
"759","PopulationDecline","Reduced",0.2062,"MPConc",0.85,"Over 358"
"760","Growth","Effect",0.2626,"MPConc",0.85,"Over 358"
"761","Growth","No Effect",0.7322,"MPConc",0.85,"Over 358"
"762","Mortality","Effect",0.1479,"MPConc",0.85,"Over 358"
"763","Mortality","No Effect",0.8484,"MPConc",0.85,"Over 358"
"764","ReproductiveRate","Effect",0.2505,"MPConc",0.85,"Over 358"
"765","ReproductiveRate","No Effect",0.7505,"MPConc",0.85,"Over 358"
"766","PopulationDecline","Increased",0.2096,"MPConc",0.86,"Over 358"
"767","PopulationDecline","None",0.5779,"MPConc",0.86,"Over 358"
"768","PopulationDecline","Reduced",0.2071,"MPConc",0.86,"Over 358"
"769","Growth","Effect",0.2726,"MPConc",0.86,"Over 358"
"770","Growth","No Effect",0.7251,"MPConc",0.86,"Over 358"
"771","Mortality","Effect",0.1518,"MPConc",0.86,"Over 358"
"772","Mortality","No Effect",0.8439,"MPConc",0.86,"Over 358"
"773","ReproductiveRate","Effect",0.2419,"MPConc",0.86,"Over 358"
"774","ReproductiveRate","No Effect",0.7504,"MPConc",0.86,"Over 358"
"775","PopulationDecline","Increased",0.208,"MPConc",0.87,"Over 358"
"776","PopulationDecline","None",0.5819,"MPConc",0.87,"Over 358"
"777","PopulationDecline","Reduced",0.2069,"MPConc",0.87,"Over 358"
"778","Growth","Effect",0.2678,"MPConc",0.87,"Over 358"
"779","Growth","No Effect",0.7282,"MPConc",0.87,"Over 358"
