"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"609","Mortality","Effect",0.0943,"MPConc_SST_AT",0.68,"Over 358_Effect"
"610","Mortality","No Effect",0.8993,"MPConc_SST_AT",0.68,"Over 358_Effect"
"611","ReproductiveRate","Effect",0.2183,"MPConc_SST_AT",0.68,"Over 358_Effect"
"612","ReproductiveRate","No Effect",0.7715,"MPConc_SST_AT",0.68,"Over 358_Effect"
"613","PopulationDecline","Increased",0.2335,"MPConc_SST_AT",0.69,"Over 358_Effect"
"614","PopulationDecline","None",0.537,"MPConc_SST_AT",0.69,"Over 358_Effect"
"615","PopulationDecline","Reduced",0.2226,"MPConc_SST_AT",0.69,"Over 358_Effect"
"616","Growth","Effect",0.2635,"MPConc_SST_AT",0.69,"Over 358_Effect"
"617","Growth","No Effect",0.7408,"MPConc_SST_AT",0.69,"Over 358_Effect"
"618","Mortality","Effect",0.0975,"MPConc_SST_AT",0.69,"Over 358_Effect"
"619","Mortality","No Effect",0.8998,"MPConc_SST_AT",0.69,"Over 358_Effect"
"620","ReproductiveRate","Effect",0.2306,"MPConc_SST_AT",0.69,"Over 358_Effect"
"621","ReproductiveRate","No Effect",0.763,"MPConc_SST_AT",0.69,"Over 358_Effect"
"622","PopulationDecline","Increased",0.2308,"MPConc_SST_AT",0.7,"Over 358_Effect"
"623","PopulationDecline","None",0.5475,"MPConc_SST_AT",0.7,"Over 358_Effect"
"624","PopulationDecline","Reduced",0.2298,"MPConc_SST_AT",0.7,"Over 358_Effect"
"625","Growth","Effect",0.2639,"MPConc_SST_AT",0.7,"Over 358_Effect"
"626","Growth","No Effect",0.7391,"MPConc_SST_AT",0.7,"Over 358_Effect"
"627","Mortality","Effect",0.0972,"MPConc_SST_AT",0.7,"Over 358_Effect"
"628","Mortality","No Effect",0.9007,"MPConc_SST_AT",0.7,"Over 358_Effect"
"629","ReproductiveRate","Effect",0.2247,"MPConc_SST_AT",0.7,"Over 358_Effect"
"630","ReproductiveRate","No Effect",0.7765,"MPConc_SST_AT",0.7,"Over 358_Effect"
"631","PopulationDecline","Increased",0.2395,"MPConc_SST_AT",0.71,"Over 358_Effect"
"632","PopulationDecline","None",0.5364,"MPConc_SST_AT",0.71,"Over 358_Effect"
"633","PopulationDecline","Reduced",0.2281,"MPConc_SST_AT",0.71,"Over 358_Effect"
"634","Growth","Effect",0.2648,"MPConc_SST_AT",0.71,"Over 358_Effect"
"635","Growth","No Effect",0.7309,"MPConc_SST_AT",0.71,"Over 358_Effect"
"636","Mortality","Effect",0.0962,"MPConc_SST_AT",0.71,"Over 358_Effect"
"637","Mortality","No Effect",0.9023,"MPConc_SST_AT",0.71,"Over 358_Effect"
"638","ReproductiveRate","Effect",0.2299,"MPConc_SST_AT",0.71,"Over 358_Effect"
"639","ReproductiveRate","No Effect",0.7729,"MPConc_SST_AT",0.71,"Over 358_Effect"
"640","PopulationDecline","Increased",0.2358,"MPConc_SST_AT",0.72,"Over 358_Effect"
"641","PopulationDecline","None",0.5429,"MPConc_SST_AT",0.72,"Over 358_Effect"
"642","PopulationDecline","Reduced",0.2299,"MPConc_SST_AT",0.72,"Over 358_Effect"
"643","Growth","Effect",0.27,"MPConc_SST_AT",0.72,"Over 358_Effect"
"644","Growth","No Effect",0.7277,"MPConc_SST_AT",0.72,"Over 358_Effect"
"645","Mortality","Effect",0.0932,"MPConc_SST_AT",0.72,"Over 358_Effect"
"646","Mortality","No Effect",0.9021,"MPConc_SST_AT",0.72,"Over 358_Effect"
"647","ReproductiveRate","Effect",0.223,"MPConc_SST_AT",0.72,"Over 358_Effect"
"648","ReproductiveRate","No Effect",0.7698,"MPConc_SST_AT",0.72,"Over 358_Effect"
"649","PopulationDecline","Increased",0.2268,"MPConc_SST_AT",0.73,"Over 358_Effect"
"650","PopulationDecline","None",0.5409,"MPConc_SST_AT",0.73,"Over 358_Effect"
"651","PopulationDecline","Reduced",0.2209,"MPConc_SST_AT",0.73,"Over 358_Effect"
"652","Growth","Effect",0.268,"MPConc_SST_AT",0.73,"Over 358_Effect"
"653","Growth","No Effect",0.7258,"MPConc_SST_AT",0.73,"Over 358_Effect"
"654","Mortality","Effect",0.0968,"MPConc_SST_AT",0.73,"Over 358_Effect"
"655","Mortality","No Effect",0.9037,"MPConc_SST_AT",0.73,"Over 358_Effect"
"656","ReproductiveRate","Effect",0.2195,"MPConc_SST_AT",0.73,"Over 358_Effect"
"657","ReproductiveRate","No Effect",0.7711,"MPConc_SST_AT",0.73,"Over 358_Effect"
"658","PopulationDecline","Increased",0.2287,"MPConc_SST_AT",0.74,"Over 358_Effect"
"659","PopulationDecline","None",0.5419,"MPConc_SST_AT",0.74,"Over 358_Effect"
"660","PopulationDecline","Reduced",0.229,"MPConc_SST_AT",0.74,"Over 358_Effect"
"661","Growth","Effect",0.2658,"MPConc_SST_AT",0.74,"Over 358_Effect"
"662","Growth","No Effect",0.7279,"MPConc_SST_AT",0.74,"Over 358_Effect"
"663","Mortality","Effect",0.0941,"MPConc_SST_AT",0.74,"Over 358_Effect"
"664","Mortality","No Effect",0.9035,"MPConc_SST_AT",0.74,"Over 358_Effect"
"665","ReproductiveRate","Effect",0.2235,"MPConc_SST_AT",0.74,"Over 358_Effect"
"666","ReproductiveRate","No Effect",0.781,"MPConc_SST_AT",0.74,"Over 358_Effect"
"667","PopulationDecline","Increased",0.2298,"MPConc_SST_AT",0.75,"Over 358_Effect"
"668","PopulationDecline","None",0.5422,"MPConc_SST_AT",0.75,"Over 358_Effect"
"669","PopulationDecline","Reduced",0.2272,"MPConc_SST_AT",0.75,"Over 358_Effect"
"670","Growth","Effect",0.2674,"MPConc_SST_AT",0.75,"Over 358_Effect"
"671","Growth","No Effect",0.7348,"MPConc_SST_AT",0.75,"Over 358_Effect"
"672","Mortality","Effect",0.0894,"MPConc_SST_AT",0.75,"Over 358_Effect"
"673","Mortality","No Effect",0.9068,"MPConc_SST_AT",0.75,"Over 358_Effect"
"674","ReproductiveRate","Effect",0.226,"MPConc_SST_AT",0.75,"Over 358_Effect"
"675","ReproductiveRate","No Effect",0.7755,"MPConc_SST_AT",0.75,"Over 358_Effect"
"676","PopulationDecline","Increased",0.2352,"MPConc_SST_AT",0.76,"Over 358_Effect"
"677","PopulationDecline","None",0.5399,"MPConc_SST_AT",0.76,"Over 358_Effect"
"678","PopulationDecline","Reduced",0.2269,"MPConc_SST_AT",0.76,"Over 358_Effect"
"679","Growth","Effect",0.2709,"MPConc_SST_AT",0.76,"Over 358_Effect"
"680","Growth","No Effect",0.7269,"MPConc_SST_AT",0.76,"Over 358_Effect"
"681","Mortality","Effect",0.092,"MPConc_SST_AT",0.76,"Over 358_Effect"
"682","Mortality","No Effect",0.9086,"MPConc_SST_AT",0.76,"Over 358_Effect"
"683","ReproductiveRate","Effect",0.2229,"MPConc_SST_AT",0.76,"Over 358_Effect"
"684","ReproductiveRate","No Effect",0.7765,"MPConc_SST_AT",0.76,"Over 358_Effect"
"685","PopulationDecline","Increased",0.2364,"MPConc_SST_AT",0.77,"Over 358_Effect"
"686","PopulationDecline","None",0.5347,"MPConc_SST_AT",0.77,"Over 358_Effect"
"687","PopulationDecline","Reduced",0.2294,"MPConc_SST_AT",0.77,"Over 358_Effect"
"688","Growth","Effect",0.2802,"MPConc_SST_AT",0.77,"Over 358_Effect"
"689","Growth","No Effect",0.7253,"MPConc_SST_AT",0.77,"Over 358_Effect"
"690","Mortality","Effect",0.0953,"MPConc_SST_AT",0.77,"Over 358_Effect"
"691","Mortality","No Effect",0.9072,"MPConc_SST_AT",0.77,"Over 358_Effect"
"692","ReproductiveRate","Effect",0.2223,"MPConc_SST_AT",0.77,"Over 358_Effect"
"693","ReproductiveRate","No Effect",0.7801,"MPConc_SST_AT",0.77,"Over 358_Effect"
"694","PopulationDecline","Increased",0.2373,"MPConc_SST_AT",0.78,"Over 358_Effect"
"695","PopulationDecline","None",0.5374,"MPConc_SST_AT",0.78,"Over 358_Effect"
"696","PopulationDecline","Reduced",0.2276,"MPConc_SST_AT",0.78,"Over 358_Effect"
"697","Growth","Effect",0.2682,"MPConc_SST_AT",0.78,"Over 358_Effect"
"698","Growth","No Effect",0.727,"MPConc_SST_AT",0.78,"Over 358_Effect"
"699","Mortality","Effect",0.0872,"MPConc_SST_AT",0.78,"Over 358_Effect"
"700","Mortality","No Effect",0.9095,"MPConc_SST_AT",0.78,"Over 358_Effect"
"701","ReproductiveRate","Effect",0.225,"MPConc_SST_AT",0.78,"Over 358_Effect"
"702","ReproductiveRate","No Effect",0.7688,"MPConc_SST_AT",0.78,"Over 358_Effect"
"703","PopulationDecline","Increased",0.2293,"MPConc_SST_AT",0.79,"Over 358_Effect"
"704","PopulationDecline","None",0.5264,"MPConc_SST_AT",0.79,"Over 358_Effect"
"705","PopulationDecline","Reduced",0.2302,"MPConc_SST_AT",0.79,"Over 358_Effect"
"706","Growth","Effect",0.2745,"MPConc_SST_AT",0.79,"Over 358_Effect"
"707","Growth","No Effect",0.7248,"MPConc_SST_AT",0.79,"Over 358_Effect"
"708","Mortality","Effect",0.0925,"MPConc_SST_AT",0.79,"Over 358_Effect"
"709","Mortality","No Effect",0.9032,"MPConc_SST_AT",0.79,"Over 358_Effect"
"710","ReproductiveRate","Effect",0.2193,"MPConc_SST_AT",0.79,"Over 358_Effect"
"711","ReproductiveRate","No Effect",0.7755,"MPConc_SST_AT",0.79,"Over 358_Effect"
"712","PopulationDecline","Increased",0.2382,"MPConc_SST_AT",0.8,"Over 358_Effect"
"713","PopulationDecline","None",0.5422,"MPConc_SST_AT",0.8,"Over 358_Effect"
"714","PopulationDecline","Reduced",0.2354,"MPConc_SST_AT",0.8,"Over 358_Effect"
"715","Growth","Effect",0.2663,"MPConc_SST_AT",0.8,"Over 358_Effect"
"716","Growth","No Effect",0.7271,"MPConc_SST_AT",0.8,"Over 358_Effect"
"717","Mortality","Effect",0.0901,"MPConc_SST_AT",0.8,"Over 358_Effect"
"718","Mortality","No Effect",0.9113,"MPConc_SST_AT",0.8,"Over 358_Effect"
"719","ReproductiveRate","Effect",0.2255,"MPConc_SST_AT",0.8,"Over 358_Effect"
"720","ReproductiveRate","No Effect",0.7775,"MPConc_SST_AT",0.8,"Over 358_Effect"
"721","PopulationDecline","Increased",0.2338,"MPConc_SST_AT",0.81,"Over 358_Effect"
"722","PopulationDecline","None",0.5403,"MPConc_SST_AT",0.81,"Over 358_Effect"
"723","PopulationDecline","Reduced",0.2342,"MPConc_SST_AT",0.81,"Over 358_Effect"
"724","Growth","Effect",0.264,"MPConc_SST_AT",0.81,"Over 358_Effect"
"725","Growth","No Effect",0.7268,"MPConc_SST_AT",0.81,"Over 358_Effect"
"726","Mortality","Effect",0.0915,"MPConc_SST_AT",0.81,"Over 358_Effect"
"727","Mortality","No Effect",0.9141,"MPConc_SST_AT",0.81,"Over 358_Effect"
"728","ReproductiveRate","Effect",0.223,"MPConc_SST_AT",0.81,"Over 358_Effect"
"729","ReproductiveRate","No Effect",0.7778,"MPConc_SST_AT",0.81,"Over 358_Effect"
"730","PopulationDecline","Increased",0.2345,"MPConc_SST_AT",0.82,"Over 358_Effect"
"731","PopulationDecline","None",0.535,"MPConc_SST_AT",0.82,"Over 358_Effect"
"732","PopulationDecline","Reduced",0.2289,"MPConc_SST_AT",0.82,"Over 358_Effect"
"733","Growth","Effect",0.2778,"MPConc_SST_AT",0.82,"Over 358_Effect"
"734","Growth","No Effect",0.7297,"MPConc_SST_AT",0.82,"Over 358_Effect"
"735","Mortality","Effect",0.0931,"MPConc_SST_AT",0.82,"Over 358_Effect"
"736","Mortality","No Effect",0.9076,"MPConc_SST_AT",0.82,"Over 358_Effect"
"737","ReproductiveRate","Effect",0.2167,"MPConc_SST_AT",0.82,"Over 358_Effect"
"738","ReproductiveRate","No Effect",0.7884,"MPConc_SST_AT",0.82,"Over 358_Effect"
"739","PopulationDecline","Increased",0.2343,"MPConc_SST_AT",0.83,"Over 358_Effect"
"740","PopulationDecline","None",0.5374,"MPConc_SST_AT",0.83,"Over 358_Effect"
"741","PopulationDecline","Reduced",0.2266,"MPConc_SST_AT",0.83,"Over 358_Effect"
"742","Growth","Effect",0.2658,"MPConc_SST_AT",0.83,"Over 358_Effect"
"743","Growth","No Effect",0.7272,"MPConc_SST_AT",0.83,"Over 358_Effect"
"744","Mortality","Effect",0.0881,"MPConc_SST_AT",0.83,"Over 358_Effect"
"745","Mortality","No Effect",0.9098,"MPConc_SST_AT",0.83,"Over 358_Effect"
"746","ReproductiveRate","Effect",0.2195,"MPConc_SST_AT",0.83,"Over 358_Effect"
"747","ReproductiveRate","No Effect",0.7817,"MPConc_SST_AT",0.83,"Over 358_Effect"
"748","PopulationDecline","Increased",0.2347,"MPConc_SST_AT",0.84,"Over 358_Effect"
"749","PopulationDecline","None",0.5367,"MPConc_SST_AT",0.84,"Over 358_Effect"
"750","PopulationDecline","Reduced",0.2269,"MPConc_SST_AT",0.84,"Over 358_Effect"
"751","Growth","Effect",0.2656,"MPConc_SST_AT",0.84,"Over 358_Effect"
"752","Growth","No Effect",0.7288,"MPConc_SST_AT",0.84,"Over 358_Effect"
"753","Mortality","Effect",0.0828,"MPConc_SST_AT",0.84,"Over 358_Effect"
"754","Mortality","No Effect",0.9138,"MPConc_SST_AT",0.84,"Over 358_Effect"
"755","ReproductiveRate","Effect",0.223,"MPConc_SST_AT",0.84,"Over 358_Effect"
"756","ReproductiveRate","No Effect",0.7837,"MPConc_SST_AT",0.84,"Over 358_Effect"
"757","PopulationDecline","Increased",0.2391,"MPConc_SST_AT",0.85,"Over 358_Effect"
"758","PopulationDecline","None",0.5235,"MPConc_SST_AT",0.85,"Over 358_Effect"
"759","PopulationDecline","Reduced",0.2316,"MPConc_SST_AT",0.85,"Over 358_Effect"
"760","Growth","Effect",0.27,"MPConc_SST_AT",0.85,"Over 358_Effect"
"761","Growth","No Effect",0.7254,"MPConc_SST_AT",0.85,"Over 358_Effect"
"762","Mortality","Effect",0.0809,"MPConc_SST_AT",0.85,"Over 358_Effect"
"763","Mortality","No Effect",0.9144,"MPConc_SST_AT",0.85,"Over 358_Effect"
"764","ReproductiveRate","Effect",0.2232,"MPConc_SST_AT",0.85,"Over 358_Effect"
"765","ReproductiveRate","No Effect",0.7781,"MPConc_SST_AT",0.85,"Over 358_Effect"
"766","PopulationDecline","Increased",0.2448,"MPConc_SST_AT",0.86,"Over 358_Effect"
"767","PopulationDecline","None",0.5329,"MPConc_SST_AT",0.86,"Over 358_Effect"
"768","PopulationDecline","Reduced",0.2213,"MPConc_SST_AT",0.86,"Over 358_Effect"
"769","Growth","Effect",0.2832,"MPConc_SST_AT",0.86,"Over 358_Effect"
"770","Growth","No Effect",0.7269,"MPConc_SST_AT",0.86,"Over 358_Effect"
"771","Mortality","Effect",0.0878,"MPConc_SST_AT",0.86,"Over 358_Effect"
"772","Mortality","No Effect",0.9164,"MPConc_SST_AT",0.86,"Over 358_Effect"
"773","ReproductiveRate","Effect",0.2108,"MPConc_SST_AT",0.86,"Over 358_Effect"
"774","ReproductiveRate","No Effect",0.7815,"MPConc_SST_AT",0.86,"Over 358_Effect"
"775","PopulationDecline","Increased",0.2375,"MPConc_SST_AT",0.87,"Over 358_Effect"
"776","PopulationDecline","None",0.5262,"MPConc_SST_AT",0.87,"Over 358_Effect"
"777","PopulationDecline","Reduced",0.231,"MPConc_SST_AT",0.87,"Over 358_Effect"
"778","Growth","Effect",0.2702,"MPConc_SST_AT",0.87,"Over 358_Effect"
"779","Growth","No Effect",0.7276,"MPConc_SST_AT",0.87,"Over 358_Effect"
"780","Mortality","Effect",0.0825,"MPConc_SST_AT",0.87,"Over 358_Effect"
"781","Mortality","No Effect",0.9124,"MPConc_SST_AT",0.87,"Over 358_Effect"
"782","ReproductiveRate","Effect",0.219,"MPConc_SST_AT",0.87,"Over 358_Effect"
"783","ReproductiveRate","No Effect",0.7827,"MPConc_SST_AT",0.87,"Over 358_Effect"
"784","PopulationDecline","Increased",0.2435,"MPConc_SST_AT",0.88,"Over 358_Effect"
"785","PopulationDecline","None",0.5289,"MPConc_SST_AT",0.88,"Over 358_Effect"
"786","PopulationDecline","Reduced",0.2335,"MPConc_SST_AT",0.88,"Over 358_Effect"
"787","Growth","Effect",0.2727,"MPConc_SST_AT",0.88,"Over 358_Effect"
"788","Growth","No Effect",0.7149,"MPConc_SST_AT",0.88,"Over 358_Effect"
"789","Mortality","Effect",0.0829,"MPConc_SST_AT",0.88,"Over 358_Effect"
"790","Mortality","No Effect",0.9218,"MPConc_SST_AT",0.88,"Over 358_Effect"
"791","ReproductiveRate","Effect",0.2177,"MPConc_SST_AT",0.88,"Over 358_Effect"
"792","ReproductiveRate","No Effect",0.7748,"MPConc_SST_AT",0.88,"Over 358_Effect"
"793","PopulationDecline","Increased",0.238,"MPConc_SST_AT",0.89,"Over 358_Effect"
"794","PopulationDecline","None",0.5327,"MPConc_SST_AT",0.89,"Over 358_Effect"
"795","PopulationDecline","Reduced",0.2335,"MPConc_SST_AT",0.89,"Over 358_Effect"
"796","Growth","Effect",0.2706,"MPConc_SST_AT",0.89,"Over 358_Effect"
"797","Growth","No Effect",0.7221,"MPConc_SST_AT",0.89,"Over 358_Effect"
"798","Mortality","Effect",0.0841,"MPConc_SST_AT",0.89,"Over 358_Effect"
"799","Mortality","No Effect",0.9204,"MPConc_SST_AT",0.89,"Over 358_Effect"
"800","ReproductiveRate","Effect",0.21,"MPConc_SST_AT",0.89,"Over 358_Effect"
"801","ReproductiveRate","No Effect",0.7869,"MPConc_SST_AT",0.89,"Over 358_Effect"
"802","PopulationDecline","Increased",0.2403,"MPConc_SST_AT",0.9,"Over 358_Effect"
"803","PopulationDecline","None",0.5315,"MPConc_SST_AT",0.9,"Over 358_Effect"
"804","PopulationDecline","Reduced",0.2292,"MPConc_SST_AT",0.9,"Over 358_Effect"
"805","Growth","Effect",0.2729,"MPConc_SST_AT",0.9,"Over 358_Effect"
"806","Growth","No Effect",0.7237,"MPConc_SST_AT",0.9,"Over 358_Effect"
"807","Mortality","Effect",0.0796,"MPConc_SST_AT",0.9,"Over 358_Effect"
"808","Mortality","No Effect",0.9232,"MPConc_SST_AT",0.9,"Over 358_Effect"
"809","ReproductiveRate","Effect",0.2156,"MPConc_SST_AT",0.9,"Over 358_Effect"
"810","ReproductiveRate","No Effect",0.7887,"MPConc_SST_AT",0.9,"Over 358_Effect"
"811","PopulationDecline","Increased",0.2395,"MPConc_SST_AT",0.91,"Over 358_Effect"
"812","PopulationDecline","None",0.527,"MPConc_SST_AT",0.91,"Over 358_Effect"
"813","PopulationDecline","Reduced",0.2298,"MPConc_SST_AT",0.91,"Over 358_Effect"
"814","Growth","Effect",0.2828,"MPConc_SST_AT",0.91,"Over 358_Effect"
"815","Growth","No Effect",0.7311,"MPConc_SST_AT",0.91,"Over 358_Effect"
"816","Mortality","Effect",0.0803,"MPConc_SST_AT",0.91,"Over 358_Effect"
"817","Mortality","No Effect",0.9223,"MPConc_SST_AT",0.91,"Over 358_Effect"
"818","ReproductiveRate","Effect",0.2123,"MPConc_SST_AT",0.91,"Over 358_Effect"
"819","ReproductiveRate","No Effect",0.7799,"MPConc_SST_AT",0.91,"Over 358_Effect"
"820","PopulationDecline","Increased",0.2366,"MPConc_SST_AT",0.92,"Over 358_Effect"
"821","PopulationDecline","None",0.5243,"MPConc_SST_AT",0.92,"Over 358_Effect"
"822","PopulationDecline","Reduced",0.2307,"MPConc_SST_AT",0.92,"Over 358_Effect"
"823","Growth","Effect",0.2642,"MPConc_SST_AT",0.92,"Over 358_Effect"
"824","Growth","No Effect",0.7211,"MPConc_SST_AT",0.92,"Over 358_Effect"
"825","Mortality","Effect",0.0784,"MPConc_SST_AT",0.92,"Over 358_Effect"
"826","Mortality","No Effect",0.9208,"MPConc_SST_AT",0.92,"Over 358_Effect"
"827","ReproductiveRate","Effect",0.2145,"MPConc_SST_AT",0.92,"Over 358_Effect"
"828","ReproductiveRate","No Effect",0.79,"MPConc_SST_AT",0.92,"Over 358_Effect"
"829","PopulationDecline","Increased",0.2402,"MPConc_SST_AT",0.93,"Over 358_Effect"
"830","PopulationDecline","None",0.5349,"MPConc_SST_AT",0.93,"Over 358_Effect"
"831","PopulationDecline","Reduced",0.2335,"MPConc_SST_AT",0.93,"Over 358_Effect"
"832","Growth","Effect",0.278,"MPConc_SST_AT",0.93,"Over 358_Effect"
"833","Growth","No Effect",0.7266,"MPConc_SST_AT",0.93,"Over 358_Effect"
"834","Mortality","Effect",0.0787,"MPConc_SST_AT",0.93,"Over 358_Effect"
"835","Mortality","No Effect",0.9182,"MPConc_SST_AT",0.93,"Over 358_Effect"
"836","ReproductiveRate","Effect",0.2066,"MPConc_SST_AT",0.93,"Over 358_Effect"
"837","ReproductiveRate","No Effect",0.7919,"MPConc_SST_AT",0.93,"Over 358_Effect"
"838","PopulationDecline","Increased",0.2412,"MPConc_SST_AT",0.94,"Over 358_Effect"
"839","PopulationDecline","None",0.5193,"MPConc_SST_AT",0.94,"Over 358_Effect"
"840","PopulationDecline","Reduced",0.2347,"MPConc_SST_AT",0.94,"Over 358_Effect"
"841","Growth","Effect",0.2769,"MPConc_SST_AT",0.94,"Over 358_Effect"
"842","Growth","No Effect",0.7288,"MPConc_SST_AT",0.94,"Over 358_Effect"
"843","Mortality","Effect",0.0774,"MPConc_SST_AT",0.94,"Over 358_Effect"
"844","Mortality","No Effect",0.9253,"MPConc_SST_AT",0.94,"Over 358_Effect"
"845","ReproductiveRate","Effect",0.2144,"MPConc_SST_AT",0.94,"Over 358_Effect"
"846","ReproductiveRate","No Effect",0.7834,"MPConc_SST_AT",0.94,"Over 358_Effect"
"847","PopulationDecline","Increased",0.2362,"MPConc_SST_AT",0.95,"Over 358_Effect"
"848","PopulationDecline","None",0.521,"MPConc_SST_AT",0.95,"Over 358_Effect"
"849","PopulationDecline","Reduced",0.2368,"MPConc_SST_AT",0.95,"Over 358_Effect"
"850","Growth","Effect",0.2691,"MPConc_SST_AT",0.95,"Over 358_Effect"
"851","Growth","No Effect",0.7161,"MPConc_SST_AT",0.95,"Over 358_Effect"
"852","Mortality","Effect",0.0745,"MPConc_SST_AT",0.95,"Over 358_Effect"
"853","Mortality","No Effect",0.9258,"MPConc_SST_AT",0.95,"Over 358_Effect"
"854","ReproductiveRate","Effect",0.2065,"MPConc_SST_AT",0.95,"Over 358_Effect"
"855","ReproductiveRate","No Effect",0.7949,"MPConc_SST_AT",0.95,"Over 358_Effect"
"856","PopulationDecline","Increased",0.2468,"MPConc_SST_AT",0.96,"Over 358_Effect"
"857","PopulationDecline","None",0.5214,"MPConc_SST_AT",0.96,"Over 358_Effect"
"858","PopulationDecline","Reduced",0.2345,"MPConc_SST_AT",0.96,"Over 358_Effect"
"859","Growth","Effect",0.2825,"MPConc_SST_AT",0.96,"Over 358_Effect"
"860","Growth","No Effect",0.7286,"MPConc_SST_AT",0.96,"Over 358_Effect"
"861","Mortality","Effect",0.0715,"MPConc_SST_AT",0.96,"Over 358_Effect"
"862","Mortality","No Effect",0.9228,"MPConc_SST_AT",0.96,"Over 358_Effect"
"863","ReproductiveRate","Effect",0.2084,"MPConc_SST_AT",0.96,"Over 358_Effect"
"864","ReproductiveRate","No Effect",0.7939,"MPConc_SST_AT",0.96,"Over 358_Effect"
"865","PopulationDecline","Increased",0.248,"MPConc_SST_AT",0.97,"Over 358_Effect"
"866","PopulationDecline","None",0.519,"MPConc_SST_AT",0.97,"Over 358_Effect"
"867","PopulationDecline","Reduced",0.2438,"MPConc_SST_AT",0.97,"Over 358_Effect"
"868","Growth","Effect",0.2771,"MPConc_SST_AT",0.97,"Over 358_Effect"
"869","Growth","No Effect",0.7216,"MPConc_SST_AT",0.97,"Over 358_Effect"
"870","Mortality","Effect",0.0731,"MPConc_SST_AT",0.97,"Over 358_Effect"
"871","Mortality","No Effect",0.9266,"MPConc_SST_AT",0.97,"Over 358_Effect"
"872","ReproductiveRate","Effect",0.208,"MPConc_SST_AT",0.97,"Over 358_Effect"
"873","ReproductiveRate","No Effect",0.7928,"MPConc_SST_AT",0.97,"Over 358_Effect"
"874","PopulationDecline","Increased",0.2519,"MPConc_SST_AT",0.98,"Over 358_Effect"
"875","PopulationDecline","None",0.5191,"MPConc_SST_AT",0.98,"Over 358_Effect"
"876","PopulationDecline","Reduced",0.2248,"MPConc_SST_AT",0.98,"Over 358_Effect"
"877","Growth","Effect",0.2803,"MPConc_SST_AT",0.98,"Over 358_Effect"
"878","Growth","No Effect",0.7243,"MPConc_SST_AT",0.98,"Over 358_Effect"
"879","Mortality","Effect",0.0687,"MPConc_SST_AT",0.98,"Over 358_Effect"
"880","Mortality","No Effect",0.9297,"MPConc_SST_AT",0.98,"Over 358_Effect"
"881","ReproductiveRate","Effect",0.2078,"MPConc_SST_AT",0.98,"Over 358_Effect"
"882","ReproductiveRate","No Effect",0.7944,"MPConc_SST_AT",0.98,"Over 358_Effect"
"883","PopulationDecline","Increased",0.2476,"MPConc_SST_AT",0.99,"Over 358_Effect"
"884","PopulationDecline","None",0.5092,"MPConc_SST_AT",0.99,"Over 358_Effect"
"885","PopulationDecline","Reduced",0.232,"MPConc_SST_AT",0.99,"Over 358_Effect"
"886","Growth","Effect",0.2864,"MPConc_SST_AT",0.99,"Over 358_Effect"
"887","Growth","No Effect",0.7175,"MPConc_SST_AT",0.99,"Over 358_Effect"
"888","Mortality","Effect",0.0713,"MPConc_SST_AT",0.99,"Over 358_Effect"
"889","Mortality","No Effect",0.9292,"MPConc_SST_AT",0.99,"Over 358_Effect"
"890","ReproductiveRate","Effect",0.2119,"MPConc_SST_AT",0.99,"Over 358_Effect"
"891","ReproductiveRate","No Effect",0.7923,"MPConc_SST_AT",0.99,"Over 358_Effect"
"892","PopulationDecline","Increased",0.2438,"MPConc_SST_AT",1,"Over 358_Effect"
"893","PopulationDecline","None",0.5114,"MPConc_SST_AT",1,"Over 358_Effect"
"894","PopulationDecline","Reduced",0.2344,"MPConc_SST_AT",1,"Over 358_Effect"
"895","Growth","Effect",0.2785,"MPConc_SST_AT",1,"Over 358_Effect"
"896","Growth","No Effect",0.7224,"MPConc_SST_AT",1,"Over 358_Effect"
"897","Mortality","Effect",0.0667,"MPConc_SST_AT",1,"Over 358_Effect"
"898","Mortality","No Effect",0.9297,"MPConc_SST_AT",1,"Over 358_Effect"
"899","ReproductiveRate","Effect",0.2104,"MPConc_SST_AT",1,"Over 358_Effect"
"900","ReproductiveRate","No Effect",0.7929,"MPConc_SST_AT",1,"Over 358_Effect"
