"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"780","Mortality","Effect",0.0427,"BothTemps",0.87,"Effect"
"781","Mortality","No Effect",0.9541,"BothTemps",0.87,"Effect"
"782","ReproductiveRate","Effect",0.1958,"BothTemps",0.87,"Effect"
"783","ReproductiveRate","No Effect",0.8075,"BothTemps",0.87,"Effect"
"784","PopulationDecline","Increased",0.2588,"BothTemps",0.88,"Effect"
"785","PopulationDecline","None",0.5119,"BothTemps",0.88,"Effect"
"786","PopulationDecline","Reduced",0.237,"BothTemps",0.88,"Effect"
"787","Growth","Effect",0.2068,"BothTemps",0.88,"Effect"
"788","Growth","No Effect",0.8038,"BothTemps",0.88,"Effect"
"789","Mortality","Effect",0.0446,"BothTemps",0.88,"Effect"
"790","Mortality","No Effect",0.9564,"BothTemps",0.88,"Effect"
"791","ReproductiveRate","Effect",0.2027,"BothTemps",0.88,"Effect"
"792","ReproductiveRate","No Effect",0.81,"BothTemps",0.88,"Effect"
"793","PopulationDecline","Increased",0.2545,"BothTemps",0.89,"Effect"
"794","PopulationDecline","None",0.5038,"BothTemps",0.89,"Effect"
"795","PopulationDecline","Reduced",0.2373,"BothTemps",0.89,"Effect"
"796","Growth","Effect",0.2047,"BothTemps",0.89,"Effect"
"797","Growth","No Effect",0.8025,"BothTemps",0.89,"Effect"
"798","Mortality","Effect",0.0463,"BothTemps",0.89,"Effect"
"799","Mortality","No Effect",0.9544,"BothTemps",0.89,"Effect"
"800","ReproductiveRate","Effect",0.187,"BothTemps",0.89,"Effect"
"801","ReproductiveRate","No Effect",0.8119,"BothTemps",0.89,"Effect"
"802","PopulationDecline","Increased",0.2556,"BothTemps",0.9,"Effect"
"803","PopulationDecline","None",0.5063,"BothTemps",0.9,"Effect"
"804","PopulationDecline","Reduced",0.239,"BothTemps",0.9,"Effect"
"805","Growth","Effect",0.2076,"BothTemps",0.9,"Effect"
"806","Growth","No Effect",0.7988,"BothTemps",0.9,"Effect"
"807","Mortality","Effect",0.0441,"BothTemps",0.9,"Effect"
"808","Mortality","No Effect",0.959,"BothTemps",0.9,"Effect"
"809","ReproductiveRate","Effect",0.1902,"BothTemps",0.9,"Effect"
"810","ReproductiveRate","No Effect",0.8042,"BothTemps",0.9,"Effect"
"811","PopulationDecline","Increased",0.2547,"BothTemps",0.91,"Effect"
"812","PopulationDecline","None",0.5018,"BothTemps",0.91,"Effect"
"813","PopulationDecline","Reduced",0.2411,"BothTemps",0.91,"Effect"
"814","Growth","Effect",0.202,"BothTemps",0.91,"Effect"
"815","Growth","No Effect",0.7923,"BothTemps",0.91,"Effect"
"816","Mortality","Effect",0.0436,"BothTemps",0.91,"Effect"
"817","Mortality","No Effect",0.9582,"BothTemps",0.91,"Effect"
"818","ReproductiveRate","Effect",0.1867,"BothTemps",0.91,"Effect"
"819","ReproductiveRate","No Effect",0.8063,"BothTemps",0.91,"Effect"
"820","PopulationDecline","Increased",0.2562,"BothTemps",0.92,"Effect"
"821","PopulationDecline","None",0.5112,"BothTemps",0.92,"Effect"
"822","PopulationDecline","Reduced",0.2454,"BothTemps",0.92,"Effect"
"823","Growth","Effect",0.2051,"BothTemps",0.92,"Effect"
"824","Growth","No Effect",0.8009,"BothTemps",0.92,"Effect"
"825","Mortality","Effect",0.0388,"BothTemps",0.92,"Effect"
"826","Mortality","No Effect",0.9628,"BothTemps",0.92,"Effect"
"827","ReproductiveRate","Effect",0.1936,"BothTemps",0.92,"Effect"
"828","ReproductiveRate","No Effect",0.8127,"BothTemps",0.92,"Effect"
"829","PopulationDecline","Increased",0.2612,"BothTemps",0.93,"Effect"
"830","PopulationDecline","None",0.5136,"BothTemps",0.93,"Effect"
"831","PopulationDecline","Reduced",0.2376,"BothTemps",0.93,"Effect"
"832","Growth","Effect",0.2019,"BothTemps",0.93,"Effect"
"833","Growth","No Effect",0.8007,"BothTemps",0.93,"Effect"
"834","Mortality","Effect",0.0385,"BothTemps",0.93,"Effect"
"835","Mortality","No Effect",0.9619,"BothTemps",0.93,"Effect"
"836","ReproductiveRate","Effect",0.1878,"BothTemps",0.93,"Effect"
"837","ReproductiveRate","No Effect",0.8124,"BothTemps",0.93,"Effect"
"838","PopulationDecline","Increased",0.255,"BothTemps",0.94,"Effect"
"839","PopulationDecline","None",0.5023,"BothTemps",0.94,"Effect"
"840","PopulationDecline","Reduced",0.2384,"BothTemps",0.94,"Effect"
"841","Growth","Effect",0.2043,"BothTemps",0.94,"Effect"
"842","Growth","No Effect",0.8033,"BothTemps",0.94,"Effect"
"843","Mortality","Effect",0.0367,"BothTemps",0.94,"Effect"
"844","Mortality","No Effect",0.9601,"BothTemps",0.94,"Effect"
"845","ReproductiveRate","Effect",0.1943,"BothTemps",0.94,"Effect"
"846","ReproductiveRate","No Effect",0.8156,"BothTemps",0.94,"Effect"
"847","PopulationDecline","Increased",0.2614,"BothTemps",0.95,"Effect"
"848","PopulationDecline","None",0.4968,"BothTemps",0.95,"Effect"
"849","PopulationDecline","Reduced",0.2444,"BothTemps",0.95,"Effect"
"850","Growth","Effect",0.2051,"BothTemps",0.95,"Effect"
"851","Growth","No Effect",0.7885,"BothTemps",0.95,"Effect"
"852","Mortality","Effect",0.0402,"BothTemps",0.95,"Effect"
"853","Mortality","No Effect",0.9616,"BothTemps",0.95,"Effect"
"854","ReproductiveRate","Effect",0.1844,"BothTemps",0.95,"Effect"
"855","ReproductiveRate","No Effect",0.8086,"BothTemps",0.95,"Effect"
"856","PopulationDecline","Increased",0.2607,"BothTemps",0.96,"Effect"
"857","PopulationDecline","None",0.4989,"BothTemps",0.96,"Effect"
"858","PopulationDecline","Reduced",0.2347,"BothTemps",0.96,"Effect"
"859","Growth","Effect",0.2028,"BothTemps",0.96,"Effect"
"860","Growth","No Effect",0.7987,"BothTemps",0.96,"Effect"
"861","Mortality","Effect",0.035,"BothTemps",0.96,"Effect"
"862","Mortality","No Effect",0.9652,"BothTemps",0.96,"Effect"
"863","ReproductiveRate","Effect",0.1829,"BothTemps",0.96,"Effect"
"864","ReproductiveRate","No Effect",0.8099,"BothTemps",0.96,"Effect"
"865","PopulationDecline","Increased",0.2666,"BothTemps",0.97,"Effect"
"866","PopulationDecline","None",0.507,"BothTemps",0.97,"Effect"
"867","PopulationDecline","Reduced",0.2451,"BothTemps",0.97,"Effect"
"868","Growth","Effect",0.197,"BothTemps",0.97,"Effect"
"869","Growth","No Effect",0.7946,"BothTemps",0.97,"Effect"
"870","Mortality","Effect",0.0364,"BothTemps",0.97,"Effect"
"871","Mortality","No Effect",0.9639,"BothTemps",0.97,"Effect"
"872","ReproductiveRate","Effect",0.1866,"BothTemps",0.97,"Effect"
"873","ReproductiveRate","No Effect",0.8138,"BothTemps",0.97,"Effect"
"874","PopulationDecline","Increased",0.2563,"BothTemps",0.98,"Effect"
"875","PopulationDecline","None",0.5004,"BothTemps",0.98,"Effect"
"876","PopulationDecline","Reduced",0.2435,"BothTemps",0.98,"Effect"
"877","Growth","Effect",0.1993,"BothTemps",0.98,"Effect"
"878","Growth","No Effect",0.796,"BothTemps",0.98,"Effect"
"879","Mortality","Effect",0.0376,"BothTemps",0.98,"Effect"
"880","Mortality","No Effect",0.9631,"BothTemps",0.98,"Effect"
"881","ReproductiveRate","Effect",0.1821,"BothTemps",0.98,"Effect"
"882","ReproductiveRate","No Effect",0.8114,"BothTemps",0.98,"Effect"
"883","PopulationDecline","Increased",0.2644,"BothTemps",0.99,"Effect"
"884","PopulationDecline","None",0.4977,"BothTemps",0.99,"Effect"
"885","PopulationDecline","Reduced",0.2398,"BothTemps",0.99,"Effect"
"886","Growth","Effect",0.2149,"BothTemps",0.99,"Effect"
"887","Growth","No Effect",0.7943,"BothTemps",0.99,"Effect"
"888","Mortality","Effect",0.0309,"BothTemps",0.99,"Effect"
"889","Mortality","No Effect",0.9637,"BothTemps",0.99,"Effect"
"890","ReproductiveRate","Effect",0.1791,"BothTemps",0.99,"Effect"
"891","ReproductiveRate","No Effect",0.812,"BothTemps",0.99,"Effect"
"892","PopulationDecline","Increased",0.2631,"BothTemps",1,"Effect"
"893","PopulationDecline","None",0.4985,"BothTemps",1,"Effect"
"894","PopulationDecline","Reduced",0.2326,"BothTemps",1,"Effect"
"895","Growth","Effect",0.1998,"BothTemps",1,"Effect"
"896","Growth","No Effect",0.8012,"BothTemps",1,"Effect"
"897","Mortality","Effect",0.0316,"BothTemps",1,"Effect"
"898","Mortality","No Effect",0.964,"BothTemps",1,"Effect"
"899","ReproductiveRate","Effect",0.1846,"BothTemps",1,"Effect"
"900","ReproductiveRate","No Effect",0.815,"BothTemps",1,"Effect"
