"","Node","Level","ProbabilityOutput","TestNode","ProbabilityInput","TestLevel"
"758","PopulationDecline","None",0.526,"AirTemperature",0.85,"Effect"
"759","PopulationDecline","Reduced",0.2321,"AirTemperature",0.85,"Effect"
"760","Growth","Effect",0.2018,"AirTemperature",0.85,"Effect"
"761","Growth","No Effect",0.7959,"AirTemperature",0.85,"Effect"
"762","Mortality","Effect",0.0674,"AirTemperature",0.85,"Effect"
"763","Mortality","No Effect",0.9292,"AirTemperature",0.85,"Effect"
"764","ReproductiveRate","Effect",0.2148,"AirTemperature",0.85,"Effect"
"765","ReproductiveRate","No Effect",0.7858,"AirTemperature",0.85,"Effect"
"766","PopulationDecline","Increased",0.2481,"AirTemperature",0.86,"Effect"
"767","PopulationDecline","None",0.5304,"AirTemperature",0.86,"Effect"
"768","PopulationDecline","Reduced",0.2227,"AirTemperature",0.86,"Effect"
"769","Growth","Effect",0.2054,"AirTemperature",0.86,"Effect"
"770","Growth","No Effect",0.7969,"AirTemperature",0.86,"Effect"
"771","Mortality","Effect",0.068,"AirTemperature",0.86,"Effect"
"772","Mortality","No Effect",0.9245,"AirTemperature",0.86,"Effect"
"773","ReproductiveRate","Effect",0.2056,"AirTemperature",0.86,"Effect"
"774","ReproductiveRate","No Effect",0.7907,"AirTemperature",0.86,"Effect"
"775","PopulationDecline","Increased",0.2419,"AirTemperature",0.87,"Effect"
"776","PopulationDecline","None",0.5304,"AirTemperature",0.87,"Effect"
"777","PopulationDecline","Reduced",0.2212,"AirTemperature",0.87,"Effect"
"778","Growth","Effect",0.1981,"AirTemperature",0.87,"Effect"
"779","Growth","No Effect",0.7949,"AirTemperature",0.87,"Effect"
"780","Mortality","Effect",0.0686,"AirTemperature",0.87,"Effect"
"781","Mortality","No Effect",0.9375,"AirTemperature",0.87,"Effect"
"782","ReproductiveRate","Effect",0.2138,"AirTemperature",0.87,"Effect"
"783","ReproductiveRate","No Effect",0.7863,"AirTemperature",0.87,"Effect"
"784","PopulationDecline","Increased",0.2451,"AirTemperature",0.88,"Effect"
"785","PopulationDecline","None",0.5307,"AirTemperature",0.88,"Effect"
"786","PopulationDecline","Reduced",0.2237,"AirTemperature",0.88,"Effect"
"787","Growth","Effect",0.1994,"AirTemperature",0.88,"Effect"
"788","Growth","No Effect",0.8033,"AirTemperature",0.88,"Effect"
"789","Mortality","Effect",0.0726,"AirTemperature",0.88,"Effect"
"790","Mortality","No Effect",0.9319,"AirTemperature",0.88,"Effect"
"791","ReproductiveRate","Effect",0.2052,"AirTemperature",0.88,"Effect"
"792","ReproductiveRate","No Effect",0.7887,"AirTemperature",0.88,"Effect"
"793","PopulationDecline","Increased",0.24,"AirTemperature",0.89,"Effect"
"794","PopulationDecline","None",0.5283,"AirTemperature",0.89,"Effect"
"795","PopulationDecline","Reduced",0.2317,"AirTemperature",0.89,"Effect"
"796","Growth","Effect",0.1957,"AirTemperature",0.89,"Effect"
"797","Growth","No Effect",0.8016,"AirTemperature",0.89,"Effect"
"798","Mortality","Effect",0.0673,"AirTemperature",0.89,"Effect"
"799","Mortality","No Effect",0.9301,"AirTemperature",0.89,"Effect"
"800","ReproductiveRate","Effect",0.2171,"AirTemperature",0.89,"Effect"
"801","ReproductiveRate","No Effect",0.7872,"AirTemperature",0.89,"Effect"
"802","PopulationDecline","Increased",0.249,"AirTemperature",0.9,"Effect"
"803","PopulationDecline","None",0.5298,"AirTemperature",0.9,"Effect"
"804","PopulationDecline","Reduced",0.226,"AirTemperature",0.9,"Effect"
"805","Growth","Effect",0.2043,"AirTemperature",0.9,"Effect"
"806","Growth","No Effect",0.7953,"AirTemperature",0.9,"Effect"
"807","Mortality","Effect",0.0663,"AirTemperature",0.9,"Effect"
"808","Mortality","No Effect",0.9246,"AirTemperature",0.9,"Effect"
"809","ReproductiveRate","Effect",0.2137,"AirTemperature",0.9,"Effect"
"810","ReproductiveRate","No Effect",0.7846,"AirTemperature",0.9,"Effect"
"811","PopulationDecline","Increased",0.2386,"AirTemperature",0.91,"Effect"
"812","PopulationDecline","None",0.5288,"AirTemperature",0.91,"Effect"
"813","PopulationDecline","Reduced",0.2287,"AirTemperature",0.91,"Effect"
"814","Growth","Effect",0.2061,"AirTemperature",0.91,"Effect"
"815","Growth","No Effect",0.8039,"AirTemperature",0.91,"Effect"
"816","Mortality","Effect",0.0656,"AirTemperature",0.91,"Effect"
"817","Mortality","No Effect",0.933,"AirTemperature",0.91,"Effect"
"818","ReproductiveRate","Effect",0.2167,"AirTemperature",0.91,"Effect"
"819","ReproductiveRate","No Effect",0.7813,"AirTemperature",0.91,"Effect"
"820","PopulationDecline","Increased",0.2437,"AirTemperature",0.92,"Effect"
"821","PopulationDecline","None",0.5356,"AirTemperature",0.92,"Effect"
"822","PopulationDecline","Reduced",0.2263,"AirTemperature",0.92,"Effect"
"823","Growth","Effect",0.2026,"AirTemperature",0.92,"Effect"
"824","Growth","No Effect",0.7995,"AirTemperature",0.92,"Effect"
"825","Mortality","Effect",0.0638,"AirTemperature",0.92,"Effect"
"826","Mortality","No Effect",0.9268,"AirTemperature",0.92,"Effect"
"827","ReproductiveRate","Effect",0.2126,"AirTemperature",0.92,"Effect"
"828","ReproductiveRate","No Effect",0.7854,"AirTemperature",0.92,"Effect"
"829","PopulationDecline","Increased",0.248,"AirTemperature",0.93,"Effect"
"830","PopulationDecline","None",0.5354,"AirTemperature",0.93,"Effect"
"831","PopulationDecline","Reduced",0.2332,"AirTemperature",0.93,"Effect"
"832","Growth","Effect",0.1991,"AirTemperature",0.93,"Effect"
"833","Growth","No Effect",0.7975,"AirTemperature",0.93,"Effect"
"834","Mortality","Effect",0.0679,"AirTemperature",0.93,"Effect"
"835","Mortality","No Effect",0.9331,"AirTemperature",0.93,"Effect"
"836","ReproductiveRate","Effect",0.2125,"AirTemperature",0.93,"Effect"
"837","ReproductiveRate","No Effect",0.7821,"AirTemperature",0.93,"Effect"
"838","PopulationDecline","Increased",0.2437,"AirTemperature",0.94,"Effect"
"839","PopulationDecline","None",0.5317,"AirTemperature",0.94,"Effect"
"840","PopulationDecline","Reduced",0.2252,"AirTemperature",0.94,"Effect"
"841","Growth","Effect",0.21,"AirTemperature",0.94,"Effect"
"842","Growth","No Effect",0.7994,"AirTemperature",0.94,"Effect"
"843","Mortality","Effect",0.0659,"AirTemperature",0.94,"Effect"
"844","Mortality","No Effect",0.9312,"AirTemperature",0.94,"Effect"
"845","ReproductiveRate","Effect",0.2145,"AirTemperature",0.94,"Effect"
"846","ReproductiveRate","No Effect",0.7817,"AirTemperature",0.94,"Effect"
"847","PopulationDecline","Increased",0.2438,"AirTemperature",0.95,"Effect"
"848","PopulationDecline","None",0.5295,"AirTemperature",0.95,"Effect"
"849","PopulationDecline","Reduced",0.2269,"AirTemperature",0.95,"Effect"
"850","Growth","Effect",0.2053,"AirTemperature",0.95,"Effect"
"851","Growth","No Effect",0.7924,"AirTemperature",0.95,"Effect"
"852","Mortality","Effect",0.0631,"AirTemperature",0.95,"Effect"
"853","Mortality","No Effect",0.9337,"AirTemperature",0.95,"Effect"
"854","ReproductiveRate","Effect",0.222,"AirTemperature",0.95,"Effect"
"855","ReproductiveRate","No Effect",0.7839,"AirTemperature",0.95,"Effect"
"856","PopulationDecline","Increased",0.2417,"AirTemperature",0.96,"Effect"
"857","PopulationDecline","None",0.5293,"AirTemperature",0.96,"Effect"
"858","PopulationDecline","Reduced",0.2282,"AirTemperature",0.96,"Effect"
"859","Growth","Effect",0.2058,"AirTemperature",0.96,"Effect"
"860","Growth","No Effect",0.7942,"AirTemperature",0.96,"Effect"
"861","Mortality","Effect",0.063,"AirTemperature",0.96,"Effect"
"862","Mortality","No Effect",0.9343,"AirTemperature",0.96,"Effect"
"863","ReproductiveRate","Effect",0.216,"AirTemperature",0.96,"Effect"
"864","ReproductiveRate","No Effect",0.7778,"AirTemperature",0.96,"Effect"
"865","PopulationDecline","Increased",0.2481,"AirTemperature",0.97,"Effect"
"866","PopulationDecline","None",0.5307,"AirTemperature",0.97,"Effect"
"867","PopulationDecline","Reduced",0.2192,"AirTemperature",0.97,"Effect"
"868","Growth","Effect",0.2,"AirTemperature",0.97,"Effect"
"869","Growth","No Effect",0.7902,"AirTemperature",0.97,"Effect"
"870","Mortality","Effect",0.0633,"AirTemperature",0.97,"Effect"
"871","Mortality","No Effect",0.9336,"AirTemperature",0.97,"Effect"
"872","ReproductiveRate","Effect",0.2158,"AirTemperature",0.97,"Effect"
"873","ReproductiveRate","No Effect",0.785,"AirTemperature",0.97,"Effect"
"874","PopulationDecline","Increased",0.2443,"AirTemperature",0.98,"Effect"
"875","PopulationDecline","None",0.5355,"AirTemperature",0.98,"Effect"
"876","PopulationDecline","Reduced",0.2242,"AirTemperature",0.98,"Effect"
"877","Growth","Effect",0.1963,"AirTemperature",0.98,"Effect"
"878","Growth","No Effect",0.7983,"AirTemperature",0.98,"Effect"
"879","Mortality","Effect",0.0676,"AirTemperature",0.98,"Effect"
"880","Mortality","No Effect",0.9333,"AirTemperature",0.98,"Effect"
"881","ReproductiveRate","Effect",0.2168,"AirTemperature",0.98,"Effect"
"882","ReproductiveRate","No Effect",0.7845,"AirTemperature",0.98,"Effect"
"883","PopulationDecline","Increased",0.245,"AirTemperature",0.99,"Effect"
"884","PopulationDecline","None",0.5305,"AirTemperature",0.99,"Effect"
"885","PopulationDecline","Reduced",0.2293,"AirTemperature",0.99,"Effect"
"886","Growth","Effect",0.2041,"AirTemperature",0.99,"Effect"
"887","Growth","No Effect",0.7942,"AirTemperature",0.99,"Effect"
"888","Mortality","Effect",0.0614,"AirTemperature",0.99,"Effect"
"889","Mortality","No Effect",0.9365,"AirTemperature",0.99,"Effect"
"890","ReproductiveRate","Effect",0.2147,"AirTemperature",0.99,"Effect"
"891","ReproductiveRate","No Effect",0.7841,"AirTemperature",0.99,"Effect"
"892","PopulationDecline","Increased",0.2428,"AirTemperature",1,"Effect"
"893","PopulationDecline","None",0.5233,"AirTemperature",1,"Effect"
"894","PopulationDecline","Reduced",0.2262,"AirTemperature",1,"Effect"
"895","Growth","Effect",0.2046,"AirTemperature",1,"Effect"
"896","Growth","No Effect",0.7976,"AirTemperature",1,"Effect"
"897","Mortality","Effect",0.063,"AirTemperature",1,"Effect"
"898","Mortality","No Effect",0.9375,"AirTemperature",1,"Effect"
"899","ReproductiveRate","Effect",0.2132,"AirTemperature",1,"Effect"
"900","ReproductiveRate","No Effect",0.7884,"AirTemperature",1,"Effect"
