"","results$pop.sizes","Site","Lambda","Year","Type","FertMP","JuvSurvMP","AdultSurvMP","MPImpact","Endpoint","MPConc"
"748",5.82582371197256,"Treasure Island",0.957500633205036,34,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"749",5.57822987288615,"Treasure Island",0.957500633205036,35,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"750",5.34115864610538,"Treasure Island",0.957500633205036,36,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"751",5.11416278009764,"Treasure Island",0.957500633205036,37,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"752",4.89681410320026,"Treasure Island",0.957500633205036,38,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"753",4.68870260295669,"Treasure Island",0.957500633205036,39,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"754",4.48943571205473,"Treasure Island",0.957500633205036,40,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"755",4.29863753659978,"Treasure Island",0.957500633205036,41,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"756",4.11594816343863,"Treasure Island",0.957500633205036,42,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"757",3.94102297261464,"Treasure Island",0.957500633205036,43,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"758",3.77353199181701,"Treasure Island",0.957500633205036,44,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"759",3.61315927155257,"Treasure Island",0.957500633205036,45,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"760",3.4596022904002,"Treasure Island",0.957500633205036,46,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"761",3.31257138368761,"Treasure Island",0.957500633205036,47,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"762",3.17178919742328,"Treasure Island",0.957500633205036,48,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"763",3.03699016492394,"Treasure Island",0.957500633205036,49,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"764",2.90792000595416,"Treasure Island",0.957500633205036,50,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"765",2.7843352470107,"Treasure Island",0.957500633205036,51,"Simulated",0.8768787627,0.95121210495,1,"CI.Low","Growth","70-358"
"766",1.204819277,"Treasure Island",0.796867843241738,1,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"767",26.2105492650098,"Treasure Island",0.796867843241738,2,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"768",11.7580295555189,"Treasure Island",0.796867843241738,3,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"769",12.7453020806696,"Treasure Island",0.796867843241738,4,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"770",8.91914698344527,"Treasure Island",0.796867843241738,5,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"771",7.56241210897755,"Treasure Island",0.796867843241738,6,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"772",5.85911865292349,"Treasure Island",0.796867843241738,7,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"773",4.73035907588519,"Treasure Island",0.796867843241738,8,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"774",3.74690655100469,"Treasure Island",0.796867843241738,9,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"775",2.99408036696216,"Treasure Island",0.796867843241738,10,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"776",2.3828400404364,"Treasure Island",0.796867843241738,11,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"777",1.89992791255122,"Treasure Island",0.796867843241738,12,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"778",1.51358019336856,"Treasure Island",0.796867843241738,13,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"779",1.20627449444573,"Treasure Island",0.796867843241738,14,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"780",0.961185832664205,"Treasure Island",0.796867843241738,15,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"781",0.765958481793072,"Treasure Island",0.796867843241738,16,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"782",0.610360187736961,"Treasure Island",0.796867843241738,17,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"783",0.486379160517958,"Treasure Island",0.796867843241738,18,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"784",0.387578900700876,"Treasure Island",0.796867843241738,19,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"785",0.308849534502048,"Treasure Island",0.796867843241738,20,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"786",0.246112125829832,"Treasure Island",0.796867843241738,21,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"787",0.19611888910183,"Treasure Island",0.796867843241738,22,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"788",0.156280817734067,"Treasure Island",0.796867843241738,23,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"789",0.124535164944448,"Treasure Island",0.796867843241738,24,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"790",0.0992380658071074,"Treasure Island",0.796867843241738,25,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"791",0.0790796243820607,"Treasure Island",0.796867843241738,26,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"792",0.063016009389551,"Treasure Island",0.796867843241738,27,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"793",0.050215431615463,"Treasure Island",0.796867843241738,28,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"794",0.0400150626434859,"Treasure Island",0.796867843241738,29,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"795",0.031886716682572,"Treasure Island",0.796867843241738,30,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"796",0.0254094991447749,"Treasure Island",0.796867843241738,31,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"797",0.0202480127836006,"Treasure Island",0.796867843241738,32,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"798",0.0161349902759719,"Treasure Island",0.796867843241738,33,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"799",0.012857454902244,"Treasure Island",0.796867843241738,34,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"800",0.0102456923574175,"Treasure Island",0.796867843241738,35,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"801",0.00816446277141465,"Treasure Island",0.796867843241738,36,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"802",0.00650599783986959,"Treasure Island",0.796867843241738,37,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"803",0.00518442046679783,"Treasure Island",0.796867843241738,38,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"804",0.00413129795583348,"Treasure Island",0.796867843241738,39,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"805",0.00329209849185477,"Treasure Island",0.796867843241738,40,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"806",0.00262336742494342,"Treasure Island",0.796867843241738,41,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"807",0.0020904771419454,"Treasure Island",0.796867843241738,42,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"808",0.00166583401144815,"Treasure Island",0.796867843241738,43,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"809",0.00132744955590143,"Treasure Island",0.796867843241738,44,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"810",0.00105780186462337,"Treasure Island",0.796867843241738,45,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"811",0.000842928290439518,"Treasure Island",0.796867843241738,46,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"812",0.000671702448809984,"Treasure Island",0.796867843241738,47,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"813",0.000535258081683406,"Treasure Island",0.796867843241738,48,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"814",0.000426529953128766,"Treasure Island",0.796867843241738,49,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"815",0.00033988800382772,"Treasure Island",0.796867843241738,50,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"816",0.000270845820553935,"Treasure Island",0.796867843241738,51,"Simulated",0.65,0.75,1,"Mean","Growth",">358"
"817",1.204819277,"Treasure Island",0.727742270582874,1,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"818",23.5915486162456,"Treasure Island",0.727742270582874,2,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"819",10.4588607373634,"Treasure Island",0.727742270582874,3,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"820",9.63867259317003,"Treasure Island",0.727742270582874,4,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"821",6.4086158565394,"Treasure Island",0.727742270582874,5,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"822",4.84584325921123,"Treasure Island",0.727742270582874,6,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"823",3.47197914819179,"Treasure Island",0.727742270582874,7,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"824",2.54307194415073,"Treasure Island",0.727742270582874,8,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"825",1.84579348173236,"Treasure Island",0.727742270582874,9,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"826",1.34473391838635,"Treasure Island",0.727742270582874,10,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"827",0.978178262927219,"Treasure Island",0.727742270582874,11,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"828",0.711994072466264,"Treasure Island",0.727742270582874,12,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"829",0.518108473541761,"Treasure Island",0.727742270582874,13,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"830",0.377061346562838,"Treasure Island",0.727742270582874,14,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"831",0.274399908598666,"Treasure Island",0.727742270582874,15,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"832",0.199693483808571,"Treasure Island",0.727742270582874,16,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"833",0.1453250680325,"Treasure Island",0.727742270582874,17,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"834",0.105759291344696,"Treasure Island",0.727742270582874,18,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"835",0.0769654779177125,"Treasure Island",0.727742270582874,19,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"836",0.0560110403241717,"Treasure Island",0.727742270582874,20,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"837",0.040761599063582,"Treasure Island",0.727742270582874,21,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"838",0.0296639394347982,"Treasure Island",0.727742270582874,22,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"839",0.0215877024048734,"Treasure Island",0.727742270582874,23,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"840",0.0157102836349226,"Treasure Island",0.727742270582874,24,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"841",0.0114330374629455,"Treasure Island",0.727742270582874,25,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"842",0.00832030464925148,"Treasure Island",0.727742270582874,26,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"843",0.00605503739549549,"Treasure Island",0.727742270582874,27,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"844",0.00440650666322955,"Treasure Island",0.727742270582874,28,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"845",0.00320680116426704,"Treasure Island",0.727742270582874,29,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"846",0.00233372476064254,"Treasure Island",0.727742270582874,30,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"847",0.00169835015621017,"Treasure Island",0.727742270582874,31,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"848",0.00123596119892976,"Treasure Island",0.727742270582874,32,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"849",0.000899461209260095,"Treasure Island",0.727742270582874,33,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"850",0.000654575942728572,"Treasure Island",0.727742270582874,34,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"851",0.000476362582830092,"Treasure Island",0.727742270582874,35,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"852",0.00034666918764953,"Treasure Island",0.727742270582874,36,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"853",0.000252285821761178,"Treasure Island",0.727742270582874,37,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"854",0.000183599056764349,"Treasure Island",0.727742270582874,38,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"855",0.00013361279444656,"Treasure Island",0.727742270582874,39,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"856",9.7235678409463e-05,"Treasure Island",0.727742270582874,40,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"857",7.07625133873686e-05,"Treasure Island",0.727742270582874,41,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"858",5.14968721646746e-05,"Treasure Island",0.727742270582874,42,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"859",3.74764506770363e-05,"Treasure Island",0.727742270582874,43,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"860",2.72731973090934e-05,"Treasure Island",0.727742270582874,44,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"861",1.98478585357744e-05,"Treasure Island",0.727742270582874,45,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"862",1.44441256370321e-05,"Treasure Island",0.727742270582874,46,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"863",1.0511600787678e-05,"Treasure Island",0.727742270582874,47,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"864",7.64973622468554e-06,"Treasure Island",0.727742270582874,48,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"865",5.56703640951271e-06,"Treasure Island",0.727742270582874,49,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"866",4.05136771707631e-06,"Treasure Island",0.727742270582874,50,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"867",2.94835154139127e-06,"Treasure Island",0.727742270582874,51,"Simulated",0.5842121318,0.6234848688,1,"CI.High","Growth",">358"
"868",1.204819277,"Treasure Island",0.866607934506593,1,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"869",28.829549913774,"Treasure Island",0.866607934506593,2,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"870",13.084705617117,"Treasure Island",0.866607934506593,3,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"871",16.552083627177,"Treasure Island",0.866607934506593,4,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"872",12.077834657745,"Treasure Island",0.866607934506593,5,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"873",11.454562526614,"Treasure Island",0.866607934506593,6,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"874",9.49642328989793,"Treasure Island",0.866607934506593,7,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"875",8.41707591151761,"Treasure Island",0.866607934506593,8,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"876",7.2126771113558,"Treasure Island",0.866607934506593,9,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"877",6.2861196585829,"Treasure Island",0.866607934506593,10,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"878",5.43211319259645,"Treasure Island",0.866607934506593,11,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"879",4.71425880457519,"Treasure Island",0.866607934506593,12,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"880",4.08247541919548,"Treasure Island",0.866607934506593,13,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"881",3.53918564353578,"Treasure Island",0.866607934506593,14,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"882",3.06652878257043,"Treasure Island",0.866607934506593,15,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"883",2.65772104952088,"Treasure Island",0.866607934506593,16,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"884",2.30309635530594,"Treasure Island",0.866607934506593,17,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"885",1.99592765818052,"Treasure Island",0.866607934506593,18,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"886",1.72966667211395,"Treasure Island",0.866607934506593,19,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"887",1.49895160577009,"Treasure Island",0.866607934506593,20,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"888",1.29899954635157,"Treasure Island",0.866607934506593,21,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"889",1.12572497279753,"Treasure Island",0.866607934506593,22,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"890",0.975561470851422,"Treasure Island",0.866607934506593,23,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"891",0.845429626016416,"Treasure Island",0.866607934506593,24,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"892",0.732655884858868,"Treasure Island",0.866607934506593,25,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"893",0.634925462807049,"Treasure Island",0.866607934506593,26,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"894",0.55023141787309,"Treasure Island",0.866607934506593,27,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"895",0.476834923875836,"Treasure Island",0.866607934506593,28,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"896",0.413228923544458,"Treasure Island",0.866607934506593,29,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"897",0.3581074660614,"Treasure Island",0.866607934506593,30,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"898",0.310338770558276,"Treasure Island",0.866607934506593,31,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"899",0.26894204135879,"Treasure Island",0.866607934506593,32,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"900",0.233067306786222,"Treasure Island",0.866607934506593,33,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"901",0.20197797741243,"Treasure Island",0.866607934506593,34,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"902",0.175035717787488,"Treasure Island",0.866607934506593,35,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"903",0.151687341871382,"Treasure Island",0.866607934506593,36,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"904",0.131453454023556,"Treasure Island",0.866607934506593,37,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"905",0.113918606277898,"Treasure Island",0.866607934506593,38,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"906",0.0987227680871458,"Treasure Island",0.866607934506593,39,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"907",0.0855539341413038,"Treasure Island",0.866607934506593,40,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"908",0.0741417181548783,"Treasure Island",0.866607934506593,41,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"909",0.0642518012310695,"Treasure Island",0.866607934506593,42,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"910",0.0556811207531418,"Treasure Island",0.866607934506593,43,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"911",0.0482537010469116,"Treasure Island",0.866607934506593,44,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"912",0.0418170401965545,"Treasure Island",0.866607934506593,45,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"913",0.036238978831919,"Treasure Island",0.866607934506593,46,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"914",0.031404986594156,"Treasure Island",0.866607934506593,47,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"915",0.0272158105655695,"Treasure Island",0.866607934506593,48,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"916",0.0235854373801507,"Treasure Island",0.866607934506593,49,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"917",0.0204393271724471,"Treasure Island",0.866607934506593,50,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"918",0.0177128831036189,"Treasure Island",0.866607934506593,51,"Simulated",0.7157878682,0.8765151312,1,"CI.Low","Growth",">358"
"919",1.204819277,"Treasure Island",1.00396279230747,1,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"920",38.1509137354761,"Treasure Island",1.00396279230747,2,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"921",17.5174137361759,"Treasure Island",1.00396279230747,3,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"922",29.5097146674855,"Treasure Island",1.00396279230747,4,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"923",22.8209209378836,"Treasure Island",1.00396279230747,5,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"924",26.8010245549052,"Treasure Island",1.00396279230747,6,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"925",24.6848831573143,"Treasure Island",1.00396279230747,7,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"926",26.0525374370326,"Treasure Island",1.00396279230747,8,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"927",25.4302199044702,"Treasure Island",1.00396279230747,9,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"928",25.9455668475048,"Treasure Island",1.00396279230747,10,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"929",25.8115041849538,"Treasure Island",1.00396279230747,11,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"930",26.0491388184244,"Treasure Island",1.00396279230747,12,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"931",26.0750300026337,"Treasure Island",1.00396279230747,13,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"932",26.2225485024865,"Treasure Island",1.00396279230747,14,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"933",26.3012144094612,"Treasure Island",1.00396279230747,15,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"934",26.4198672887888,"Treasure Island",1.00396279230747,16,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"935",26.5163206024202,"Treasure Island",1.00396279230747,17,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"936",26.6261092614771,"Treasure Island",1.00396279230747,18,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"937",26.7289317947113,"Treasure Island",1.00396279230747,19,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"938",26.8363907109092,"Treasure Island",1.00396279230747,20,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"939",26.9418591314975,"Treasure Island",1.00396279230747,21,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"940",27.0491261535558,"Treasure Island",1.00396279230747,22,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"941",27.1560293711977,"Treasure Island",1.00396279230747,23,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"942",27.263806977622,"Treasure Island",1.00396279230747,24,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"943",27.3717541313279,"Treasure Island",1.00396279230747,25,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"944",27.4802762186302,"Treasure Island",1.00396279230747,26,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"945",27.5891442708502,"Treasure Island",1.00396279230747,27,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"946",27.6984917896337,"Treasure Island",1.00396279230747,28,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"947",27.8082451777709,"Treasure Island",1.00396279230747,29,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"948",27.9184491814889,"Treasure Island",1.00396279230747,30,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"949",28.029080938241,"Treasure Island",1.00396279230747,31,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"950",28.140156226715,"Treasure Island",1.00396279230747,32,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"951",28.2516687574076,"Treasure Island",1.00396279230747,33,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"952",28.3636248610123,"Treasure Island",1.00396279230747,34,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"953",28.4760236681003,"Treasure Island",1.00396279230747,35,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"954",28.5888684341606,"Treasure Island",1.00396279230747,36,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"955",28.7021600687058,"Treasure Island",1.00396279230747,37,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"956",28.8159008326755,"Treasure Island",1.00396279230747,38,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"957",28.9300922258458,"Treasure Island",1.00396279230747,39,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"958",29.0447361939713,"Treasure Island",1.00396279230747,40,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"959",29.1598344390885,"Treasure Island",1.00396279230747,41,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"960",29.2753888136409,"Treasure Island",1.00396279230747,42,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"961",29.3914010953269,"Treasure Island",1.00396279230747,43,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"962",29.5078731157918,"Treasure Island",1.00396279230747,44,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"963",29.6248066871402,"Treasure Island",1.00396279230747,45,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"964",29.7422036439705,"Treasure Island",1.00396279230747,46,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"965",29.8600658194016,"Treasure Island",1.00396279230747,47,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"966",29.978395058816,"Treasure Island",1.00396279230747,48,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"967",30.0971932120525,"Treasure Island",1.00396279230747,49,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
"968",30.2164621379129,"Treasure Island",1.00396279230747,50,"Simulated",0.95,1,1,"Mean","Reproduction","up to 69"
