"","PopSizes","Site","NewLambda","Year"
"476",40.1507863304358,"Arroyo Hondo",1.01355452348369,17
"477",40.6950111066403,"Arroyo Hondo",1.01355452348369,18
"478",41.2466125903543,"Arroyo Hondo",1.01355452348369,19
"479",41.805690769333,"Arroyo Hondo",1.01355452348369,20
"480",42.3723469866178,"Arroyo Hondo",1.01355452348369,21
"481",42.946683958907,"Arroyo Hondo",1.01355452348369,22
"482",43.5288057951747,"Arroyo Hondo",1.01355452348369,23
"483",44.1188180155424,"Arroyo Hondo",1.01355452348369,24
"484",44.7168275704068,"Arroyo Hondo",1.01355452348369,25
"485",45.322942859826,"Arroyo Hondo",1.01355452348369,26
"486",45.9372737531695,"Arroyo Hondo",1.01355452348369,27
"487",46.5599316090336,"Arroyo Hondo",1.01355452348369,28
"488",47.1910292954273,"Arroyo Hondo",1.01355452348369,29
"489",47.8306812102317,"Arroyo Hondo",1.01355452348369,30
"490",48.4790033019367,"Arroyo Hondo",1.01355452348369,31
"491",49.1361130906587,"Arroyo Hondo",1.01355452348369,32
"492",49.8021296894433,"Arroyo Hondo",1.01355452348369,33
"493",50.4771738258567,"Arroyo Hondo",1.01355452348369,34
"494",51.1613678638696,"Arroyo Hondo",1.01355452348369,35
"495",51.8548358260382,"Arroyo Hondo",1.01355452348369,36
"496",52.5577034159852,"Arroyo Hondo",1.01355452348369,37
"497",53.270098041186,"Arroyo Hondo",1.01355452348369,38
"498",53.9921488360638,"Arroyo Hondo",1.01355452348369,39
"499",54.7239866853971,"Arroyo Hondo",1.01355452348369,40
"500",55.4657442480455,"Arroyo Hondo",1.01355452348369,41
"501",56.2175559809961,"Arroyo Hondo",1.01355452348369,42
"502",56.9795581637362,"Arroyo Hondo",1.01355452348369,43
"503",57.7518889229569,"Arroyo Hondo",1.01355452348369,44
"504",58.5346882575906,"Arroyo Hondo",1.01355452348369,45
"505",59.3280980641886,"Arroyo Hondo",1.01355452348369,46
"506",60.1322621626424,"Arroyo Hondo",1.01355452348369,47
"507",60.9473263222534,"Arroyo Hondo",1.01355452348369,48
"508",61.7734382881566,"Arroyo Hondo",1.01355452348369,49
"509",62.6107478081017,"Arroyo Hondo",1.01355452348369,50
"510",63.4594066595981,"Arroyo Hondo",1.01355452348369,51
"511",5.574324324,"Carpinteria",0.983917323156347,1
"512",11.0382696309664,"Carpinteria",0.983917323156347,2
"513",10.8754404911155,"Carpinteria",0.983917323156347,3
"514",10.6801599085844,"Carpinteria",0.983917323156347,4
"515",10.5084163437699,"Carpinteria",0.983917323156347,5
"516",10.3394873444863,"Carpinteria",0.983917323156347,6
"517",10.1732003534083,"Carpinteria",0.983917323156347,7
"518",10.0095877885322,"Carpinteria",0.983917323156347,8
"519",9.84860682510692,"Carpinteria",0.983917323156347,9
"520",9.69021486516193,"Carpinteria",0.983917323156347,10
"521",9.53437027092784,"Carpinteria",0.983917323156347,11
"522",9.38103207494922,"Carpinteria",0.983917323156347,12
"523",9.23015996762792,"Carpinteria",0.983917323156347,13
"524",9.08171428765335,"Carpinteria",0.983917323156347,14
"525",8.93565601157863,"Carpinteria",0.983917323156347,15
"526",8.79194674355836,"Carpinteria",0.983917323156347,16
"527",8.65054870525511,"Carpinteria",0.983917323156347,17
"528",8.51142472590821,"Carpinteria",0.983917323156347,18
"529",8.37453823256234,"Carpinteria",0.983917323156347,19
"530",8.23985324045323,"Carpinteria",0.983917323156347,20
"531",8.10733434354789,"Carpinteria",0.983917323156347,21
"532",7.97694670523716,"Carpinteria",0.983917323156347,22
"533",7.84865604917778,"Carpinteria",0.983917323156347,23
"534",7.72242865028187,"Carpinteria",0.983917323156347,24
"535",7.59823132585122,"Carpinteria",0.983917323156347,25
"536",7.47603142685423,"Carpinteria",0.983917323156347,26
"537",7.35579682934314,"Carpinteria",0.983917323156347,27
"538",7.23749592600924,"Carpinteria",0.983917323156347,28
"539",7.12109761787398,"Carpinteria",0.983917323156347,29
"540",7.0065713061136,"Carpinteria",0.983917323156347,30
"541",6.89388688401537,"Carpinteria",0.983917323156347,31
"542",6.78301472906305,"Carpinteria",0.983917323156347,32
"543",6.67392569514979,"Carpinteria",0.983917323156347,33
"544",6.56659110491614,"Carpinteria",0.983917323156347,34
"545",6.46098274221136,"Carpinteria",0.983917323156347,35
"546",6.35707284467596,"Carpinteria",0.983917323156347,36
"547",6.25483409644347,"Carpinteria",0.983917323156347,37
"548",6.15423962095971,"Carpinteria",0.983917323156347,38
"549",6.0552629739174,"Carpinteria",0.983917323156347,39
"550",5.95787813630455,"Carpinteria",0.983917323156347,40
"551",5.8620595075645,"Carpinteria",0.983917323156347,41
"552",5.76778189886608,"Carpinteria",0.983917323156347,42
"553",5.67502052648194,"Carpinteria",0.983917323156347,43
"554",5.58375100527343,"Carpinteria",0.983917323156347,44
"555",5.4939493422802,"Carpinteria",0.983917323156347,45
"556",5.4055919304129,"Carpinteria",0.983917323156347,46
"557",5.31865554224741,"Carpinteria",0.983917323156347,47
"558",5.23311732391874,"Carpinteria",0.983917323156347,48
"559",5.14895478911323,"Carpinteria",0.983917323156347,49
"560",5.06614581315735,"Carpinteria",0.983917323156347,50
"561",4.98466862720151,"Carpinteria",0.983917323156347,51
"562",4.414414414,"Coal Oil Point",0.993695657892199,1
"563",8.78490467068063,"Coal Oil Point",0.993695657892199,2
"564",8.74163755284965,"Coal Oil Point",0.993695657892199,3
"565",8.67054869778468,"Coal Oil Point",0.993695657892199,4
"566",8.61590095357024,"Coal Oil Point",0.993695657892199,5
"567",8.56164120187177,"Coal Oil Point",0.993695657892199,6
"568",8.5076654238452,"Coal Oil Point",0.993695657892199,7
"569",8.45402998190433,"Coal Oil Point",0.993695657892199,8
"570",8.40073288642161,"Coal Oil Point",0.993695657892199,9
"571",8.34777179309872,"Coal Oil Point",0.993695657892199,10
"572",8.29514458386824,"Coal Oil Point",0.993695657892199,11
"573",8.24284915457518,"Coal Oil Point",0.993695657892199,12
"574",8.19088341356178,"Coal Oil Point",0.993695657892199,13
"575",8.13924528235759,"Coal Oil Point",0.993695657892199,14
"576",8.0879326955983,"Coal Oil Point",0.993695657892199,15
"577",8.03694360094038,"Coal Oil Point",0.993695657892199,16
"578",7.98627595897895,"Coal Oil Point",0.993695657892199,17
"579",7.93592774316624,"Coal Oil Point",0.993695657892199,18
"580",7.88589693973053,"Coal Oil Point",0.993695657892199,19
"581",7.83618154759561,"Coal Oil Point",0.993695657892199,20
"582",7.78677957830073,"Coal Oil Point",0.993695657892199,21
"583",7.73768905592108,"Coal Oil Point",0.993695657892199,22
"584",7.68890801698877,"Coal Oil Point",0.993695657892199,23
"585",7.64043451041426,"Coal Oil Point",0.993695657892199,24
"586",7.59226659740836,"Coal Oil Point",0.993695657892199,25
"587",7.54440235140467,"Coal Oil Point",0.993695657892199,26
"588",7.49683985798251,"Coal Oil Point",0.993695657892199,27
"589",7.44957721479039,"Coal Oil Point",0.993695657892199,28
"590",7.40261253146988,"Coal Oil Point",0.993695657892199,29
"591",7.35594392958,"Coal Oil Point",0.993695657892199,30
"592",7.30956954252212,"Coal Oil Point",0.993695657892199,31
"593",7.2634875154653,"Coal Oil Point",0.993695657892199,32
"594",7.21769600527207,"Coal Oil Point",0.993695657892199,33
"595",7.17219318042472,"Coal Oil Point",0.993695657892199,34
"596",7.12697722095209,"Coal Oil Point",0.993695657892199,35
"597",7.0820463183567,"Coal Oil Point",0.993695657892199,36
"598",7.03739867554249,"Coal Oil Point",0.993695657892199,37
"599",6.99303250674288,"Coal Oil Point",0.993695657892199,38
"600",6.9489460374494,"Coal Oil Point",0.993695657892199,39
"601",6.90513750434067,"Coal Oil Point",0.993695657892199,40
"602",6.8616051552119,"Coal Oil Point",0.993695657892199,41
"603",6.8183472489048,"Coal Oil Point",0.993695657892199,42
"604",6.77536205523792,"Coal Oil Point",0.993695657892199,43
"605",6.73264785493748,"Coal Oil Point",0.993695657892199,44
"606",6.69020293956861,"Coal Oil Point",0.993695657892199,45
"607",6.64802561146695,"Coal Oil Point",0.993695657892199,46
"608",6.60611418367084,"Coal Oil Point",0.993695657892199,47
"609",6.56446697985378,"Coal Oil Point",0.993695657892199,48
"610",6.52308233425742,"Coal Oil Point",0.993695657892199,49
"611",6.48195859162491,"Coal Oil Point",0.993695657892199,50
"612",6.44109410713471,"Coal Oil Point",0.993695657892199,51
"613",17.67810026,"Mussel Shoals",1.00357440163806,1
"614",35.35620052,"Mussel Shoals",1.00357440163806,2
"615",35.5329815226,"Mussel Shoals",1.00357440163806,3
"616",35.596622683536,"Mussel Shoals",1.00357440163806,4
"617",35.723905005408,"Mussel Shoals",1.00357440163806,5
"618",35.8518237388894,"Mussel Shoals",1.00357440163806,6
"619",35.9799715805501,"Mussel Shoals",1.00357440163806,7
"620",36.1085776385696,"Mussel Shoals",1.00357440163806,8
"621",36.2376442040296,"Mussel Shoals",1.00357440163806,9
"622",36.3671721017195,"Mussel Shoals",1.00357440163806,10
"623",36.4971629812184,"Mussel Shoals",1.00357440163806,11
"624",36.6276185003529,"Mussel Shoals",1.00357440163806,12
"625",36.7585403199191,"Mussel Shoals",1.00357440163806,13
"626",36.8899301066515,"Mussel Shoals",1.00357440163806,14
"627",37.0217895332528,"Mussel Shoals",1.00357440163806,15
"628",37.1541202784045,"Mussel Shoals",1.00357440163806,16
"629",37.2869240267884,"Mussel Shoals",1.00357440163806,17
"630",37.4202024691081,"Mussel Shoals",1.00357440163806,18
"631",37.5539573021104,"Mussel Shoals",1.00357440163806,19
"632",37.6881902286068,"Mussel Shoals",1.00357440163806,20
"633",37.8229029574956,"Mussel Shoals",1.00357440163806,21
"634",37.9580972037832,"Mussel Shoals",1.00357440163806,22
"635",38.0937746886062,"Mussel Shoals",1.00357440163806,23
"636",38.2299371392532,"Mussel Shoals",1.00357440163806,24
"637",38.3665862891868,"Mussel Shoals",1.00357440163806,25
"638",38.5037238780658,"Mussel Shoals",1.00357440163806,26
"639",38.6413516517671,"Mussel Shoals",1.00357440163806,27
"640",38.7794713624082,"Mussel Shoals",1.00357440163806,28
"641",38.9180847683692,"Mussel Shoals",1.00357440163806,29
"642",39.0571936343156,"Mussel Shoals",1.00357440163806,30
"643",39.1967997312202,"Mussel Shoals",1.00357440163806,31
"644",39.3369048363864,"Mussel Shoals",1.00357440163806,32
"645",39.4775107334699,"Mussel Shoals",1.00357440163806,33
"646",39.6186192125023,"Mussel Shoals",1.00357440163806,34
"647",39.7602320699133,"Mussel Shoals",1.00357440163806,35
"648",39.9023511085538,"Mussel Shoals",1.00357440163806,36
"649",40.0449781377188,"Mussel Shoals",1.00357440163806,37
"650",40.1881149731705,"Mussel Shoals",1.00357440163806,38
"651",40.3317634371613,"Mussel Shoals",1.00357440163806,39
"652",40.4759253584571,"Mussel Shoals",1.00357440163806,40
"653",40.6206025723605,"Mussel Shoals",1.00357440163806,41
"654",40.7657969207342,"Mussel Shoals",1.00357440163806,42
"655",40.9115102520247,"Mussel Shoals",1.00357440163806,43
"656",41.0577444212852,"Mussel Shoals",1.00357440163806,44
"657",41.2045012901998,"Mussel Shoals",1.00357440163806,45
"658",41.3517827271071,"Mussel Shoals",1.00357440163806,46
"659",41.4995906070237,"Mussel Shoals",1.00357440163806,47
"660",41.6479268116685,"Mussel Shoals",1.00357440163806,48
"661",41.796793229486,"Mussel Shoals",1.00357440163806,49
"662",41.9461917556713,"Mussel Shoals",1.00357440163806,50
"663",42.0961242921933,"Mussel Shoals",1.00357440163806,51
"664",24.14675768,"Government Point",1.00357440163806,1
"665",48.29351536,"Government Point",1.00357440163806,2
"666",48.5349829368,"Government Point",1.00357440163806,3
"667",48.621911264448,"Government Point",1.00357440163806,4
"668",48.795767919744,"Government Point",1.00357440163806,5
"669",48.9704938583165,"Government Point",1.00357440163806,6
"670",49.1455327388685,"Government Point",1.00357440163806,7
"671",49.3211975033796,"Government Point",1.00357440163806,8
"672",49.4974912812695,"Government Point",1.00357440163806,9
"673",49.6744151991294,"Government Point",1.00357440163806,10
"674",49.8519715101416,"Government Point",1.00357440163806,11
"675",50.0301624787542,"Government Point",1.00357440163806,12
"676",50.208990373471,"Government Point",1.00357440163806,13
"677",50.3884574709075,"Government Point",1.00357440163806,14
"678",50.5685660558311,"Government Point",1.00357440163806,15
"679",50.7493184211756,"Government Point",1.00357440163806,16
"680",50.9307168680708,"Government Point",1.00357440163806,17
"681",51.1127637058718,"Government Point",1.00357440163806,18
"682",51.2954612521881,"Government Point",1.00357440163806,19
"683",51.4788118329131,"Government Point",1.00357440163806,20
"684",51.6628177822542,"Government Point",1.00357440163806,21
"685",51.8474814427621,"Government Point",1.00357440163806,22
"686",52.0328051653606,"Government Point",1.00357440163806,23
"687",52.2187913093767,"Government Point",1.00357440163806,24
"688",52.4054422425707,"Government Point",1.00357440163806,25
"689",52.592760341166,"Government Point",1.00357440163806,26
"690",52.7807479898797,"Government Point",1.00357440163806,27
"691",52.969407581953,"Government Point",1.00357440163806,28
"692",53.1587415191812,"Government Point",1.00357440163806,29
"693",53.3487522119447,"Government Point",1.00357440163806,30
"694",53.5394420792398,"Government Point",1.00357440163806,31
"695",53.7308135487088,"Government Point",1.00357440163806,32
"696",53.9228690566718,"Government Point",1.00357440163806,33
"697",54.1156110481571,"Government Point",1.00357440163806,34
"698",54.3090419769324,"Government Point",1.00357440163806,35
"699",54.5031643055365,"Government Point",1.00357440163806,36
"700",54.6979805053098,"Government Point",1.00357440163806,37
"701",54.8934930564268,"Government Point",1.00357440163806,38
"702",55.0897044479267,"Government Point",1.00357440163806,39
"703",55.2866171777458,"Government Point",1.00357440163806,40
"704",55.484233752749,"Government Point",1.00357440163806,41
"705",55.6825566887615,"Government Point",1.00357440163806,42
"706",55.8815885106014,"Government Point",1.00357440163806,43
"707",56.0813317521113,"Government Point",1.00357440163806,44
"708",56.2817889561908,"Government Point",1.00357440163806,45
"709",56.482962674829,"Government Point",1.00357440163806,46
"710",56.6848554691366,"Government Point",1.00357440163806,47
"711",56.8874699093789,"Government Point",1.00357440163806,48
"712",57.0908085750083,"Government Point",1.00357440163806,49
"713",57.2948740546972,"Government Point",1.00357440163806,50
"714",57.4996689463709,"Government Point",1.00357440163806,51
